"Dist Code","Year","State Code","State Name","Dist Name","JANUARY WATER DEFICIT (Millimeters)","FEBRUARY WATER DEFICIT (Millimeters)","MARCH WATER DEFICIT (Millimeters)","APRIL WATER DEFICIT (Millimeters)","MAY WATER DEFICIT (Millimeters)","JUNE WATER DEFICIT (Millimeters)","JULY WATER DEFICIT (Millimeters)","AUGUST WATER DEFICIT (Millimeters)","OCTOBER WATER DEFICIT (Millimeters)","NOVEMBER WATER DEFICIT (Millimeters)","DECEMBER WATER DEFICIT (Millimeters)"
"708","1968","8","Orissa","Koraput","17.15","6.08","21.68","81.5","36.07","185.8","399.25","87.73","313.24","148.94","32.06"
"708","1969","8","Orissa","Koraput","50.69","78.82","131.98","156.73","30.32","15.97","0.0","0.0","0.0","3.93","13.22"
"708","1970","8","Orissa","Koraput","41.02","62.84","53.57","110.51","65.91","0.0","0.0","0.0","0.0","15.78","37.87"
"708","1971","8","Orissa","Koraput","59.19","69.31","121.19","16.34","47.04","7.12","0.0","0.0","0.0","4.36","33.41"
"708","1972","8","Orissa","Koraput","52.55","66.4","139.94","111.82","166.15","24.46","0.0","0.0","0.0","1.12","16.98"
"708","1973","8","Orissa","Koraput","51.91","79.69","114.92","154.56","135.16","8.16","0.0","0.0","0.06","0.0","31.62"
"708","1974","8","Orissa","Koraput","51.59","77.67","114.44","147.56","136.59","0.0","0.0","0.0","0.0","0.0","28.11"
"708","1975","8","Orissa","Koraput","50.83","75.29","138.76","154.7","106.83","0.0","0.0","0.0","0.0","0.0","27.96"
"708","1976","8","Orissa","Koraput","48.91","74.05","128.76","77.49","111.62","60.8","0.0","0.0","0.0","23.96","6.17"
"708","1977","8","Orissa","Koraput","50.21","76.48","137.05","53.93","77.61","0.0","0.0","0.0","0.0","9.95","3.45"
"708","1978","8","Orissa","Koraput","32.04","50.9","97.83","65.33","128.49","0.0","0.0","0.0","0.0","16.36","25.77"
"708","1979","8","Orissa","Koraput","52.12","64.98","135.35","126.58","56.8","0.0","0.0","0.0","0.0","12.11","19.34"
"708","1980","8","Orissa","Koraput","50.21","77.97","131.94","140.35","142.24","0.0","0.0","0.0","0.0","10.66","31.12"
"708","1981","8","Orissa","Koraput","44.7","79.01","89.04","106.28","115.8","6.52","0.0","0.0","0.0","19.05","37.52"
"708","1982","8","Orissa","Koraput","63.38","85.82","132.81","68.78","133.59","4.11","0.0","0.0","0.0","1.21","24.51"
"708","1983","8","Orissa","Koraput","51.07","64.12","129.12","156.53","118.57","0.0","0.0","0.0","0.0","3.81","33.05"
"708","1984","8","Orissa","Koraput","49.86","71.19","129.39","130.77","101.07","0.12","0.0","0.0","0.0","19.64","36.72"
"708","1985","8","Orissa","Koraput","41.57","80.23","140.6","158.39","148.66","0.0","0.0","0.0","0.0","0.0","30.34"
"708","1986","8","Orissa","Koraput","37.53","59.88","125.05","97.72","129.19","0.02","0.0","0.0","0.0","21.74","5.32"
"708","1987","8","Orissa","Koraput","46.96","69.35","99.11","104.71","87.19","48.32","0.0","0.0","2.25","4.85","27.41"
"708","1988","8","Orissa","Koraput","53.83","78.23","137.09","95.27","82.44","23.22","0.0","0.0","0.0","14.93","34.0"
"708","1989","8","Orissa","Koraput","56.92","82.25","75.72","157.14","81.56","4.78","0.0","0.0","0.0","29.14","42.0"
"708","1990","8","Orissa","Koraput","65.06","44.36","57.32","142.39","71.16","0.2","0.0","0.0","0.0","0.0","24.98"
"708","1991","8","Orissa","Koraput","40.28","71.39","117.34","132.66","114.07","0.0","0.0","0.0","0.0","1.68","4.04"
"708","1992","8","Orissa","Koraput","40.29","63.91","128.4","147.27","79.08","6.72","0.0","0.0","0.0","8.84","12.68"
"708","1993","8","Orissa","Koraput","49.43","72.55","122.07","96.22","104.82","12.99","0.0","0.0","0.0","0.0","33.6"
"708","1994","8","Orissa","Koraput","54.89","78.59","145.14","123.87","88.89","45.07","0.0","0.0","0.0","2.34","24.91"
"708","1995","8","Orissa","Koraput","31.74","72.93","90.19","129.88","68.74","30.84","0.0","0.0","0.0","0.0","28.94"
"708","1996","8","Orissa","Koraput","52.54","80.37","138.29","94.67","167.15","0.0","0.0","0.0","0.0","2.5","33.53"
"708","1997","8","Orissa","Koraput","44.9","76.14","95.64","57.85","138.95","85.38","0.0","0.0","0.0","32.44","13.98"
"708","1998","8","Orissa","Koraput","45.88","54.25","112.84","103.23","110.56","5.16","0.0","0.0","0.0","0.0","2.85"
"708","1999","8","Orissa","Koraput","41.97","65.24","128.62","163.81","68.11","0.0","0.01","0.0","0.0","5.51","34.49"
"708","2000","8","Orissa","Koraput","56.8","61.76","137.32","142.71","125.6","0.0","0.0","0.0","0.0","20.7","39.61"
"708","2001","8","Orissa","Koraput","61.68","89.15","135.95","109.61","90.3","1.74","0.0","0.0","0.0","3.38","11.67"
"708","2002","8","Orissa","Koraput","29.23","61.94","115.75","56.21","118.26","3.12","0.0","0.0","9.4","20.87","39.92"
"708","2003","8","Orissa","Koraput","59.3","80.27","86.15","150.69","162.44","94.45","0.0","0.0","0.0","0.0","31.99"
"708","2004","8","Orissa","Koraput","23.05","66.43","115.29","113.32","114.56","0.0","0.0","0.0","0.0","0.0","30.71"
"708","2005","8","Orissa","Koraput","42.52","66.43","118.94","127.11","88.48","25.73","0.0","0.0","0.0","0.0","29.97"
"708","2006","8","Orissa","Koraput","50.28","76.07","81.62","36.63","67.59","28.46","0.0","0.0","0.0","19.98","2.75"
"708","2007","8","Orissa","Koraput","48.37","63.06","127.61","139.76","128.44","0.0","0.0","0.0","0.0","1.12","31.76"
"708","2008","8","Orissa","Koraput","46.37","61.63","119.36","129.46","128.28","0.0","0.0","0.0","0.0","34.74","40.46"
"708","2009","8","Orissa","Koraput","66.72","92.18","128.08","158.66","38.53","67.47","0.0","0.0","0.0","12.91","30.91"
"708","2010","8","Orissa","Koraput","42.86","75.13","120.96","93.79","69.83","0.07","0.0","0.0","0.0","0.0","5.37"
"708","2011","8","Orissa","Koraput","39.05","50.51","115.73","73.71","29.04","48.1","0.0","0.0","0.0","37.12","43.1"
"708","2012","8","Orissa","Koraput","46.7","88.71","140.24","54.87","97.48","28.12","0.0","0.0","0.0","13.29","20.75"
"708","2013","8","Orissa","Koraput","53.9","70.97","133.47","55.14","131.06","0.0","0.0","0.0","0.0","0.0","29.42"
"708","2014","8","Orissa","Koraput","54.41","75.06","85.63","96.73","67.77","39.22","0.0","0.0","0.0","3.03","32.63"
"708","2015","8","Orissa","Koraput","51.21","75.16","80.41","68.33","93.93","0.0","0.0","0.0","0.0","30.93","39.14"
"709","1958","8","Orissa","Mayurbhanja","33.73","32.59","102.56","145.57","158.74","23.96","0.0","0.0","0.0","0.0","20.3"
"709","1959","8","Orissa","Mayurbhanja","29.41","49.81","111.04","101.0","71.03","0.0","0.0","0.0","0.0","0.0","28.71"
"709","1960","8","Orissa","Mayurbhanja","43.26","66.42","82.13","154.74","124.66","0.37","0.0","0.0","0.0","5.08","29.43"
"709","1961","8","Orissa","Mayurbhanja","25.23","17.17","114.86","148.56","64.8","0.0","0.0","0.0","0.0","1.35","29.01"
"709","1962","8","Orissa","Mayurbhanja","37.09","50.75","85.81","90.33","137.01","0.0","0.0","0.0","0.0","0.12","28.45"
"709","1963","8","Orissa","Mayurbhanja","44.08","66.09","103.92","94.91","53.17","0.0","0.0","0.0","0.0","0.0","25.93"
"709","1964","8","Orissa","Mayurbhanja","0.72","20.45","13.63","70.64","95.9","135.91","530.88","348.75","250.62","120.44","18.64"
"709","1965","8","Orissa","Mayurbhanja","6.99","21.84","42.31","45.05","37.79","189.34","369.38","389.81","322.5","105.82","0.08"
"709","1966","8","Orissa","Mayurbhanja","66.08","13.78","4.4","13.66","19.24","281.27","244.15","275.12","243.99","81.41","44.67"
"709","1967","8","Orissa","Mayurbhanja","46.44","0.45","70.99","74.71","29.59","221.57","367.56","381.77","324.93","63.28","0.44"
"709","1968","8","Orissa","Mayurbhanja","18.45","36.82","38.68","12.39","18.79","410.09","421.82","332.94","233.94","236.12","37.48"
"709","1969","8","Orissa","Mayurbhanja","38.2","59.77","100.8","131.58","96.42","11.12","0.0","0.0","0.0","11.26","20.55"
"709","1970","8","Orissa","Mayurbhanja","39.64","42.86","51.77","138.88","99.84","0.0","0.0","0.0","0.0","0.01","27.67"
"709","1971","8","Orissa","Mayurbhanja","28.6","32.03","115.07","54.11","49.64","0.0","0.0","0.0","0.0","0.0","24.64"
"709","1972","8","Orissa","Mayurbhanja","41.29","34.0","121.75","144.97","170.46","32.46","0.0","0.0","0.0","8.03","30.45"
"709","1973","8","Orissa","Mayurbhanja","50.54","70.83","72.15","156.39","53.23","0.7","0.0","0.0","0.0","0.0","22.81"
"709","1974","8","Orissa","Mayurbhanja","40.46","60.53","31.0","140.89","100.56","19.24","0.0","0.0","0.0","0.0","29.65"
"709","1975","8","Orissa","Mayurbhanja","41.19","50.06","105.4","159.25","136.12","0.0","0.0","0.0","0.0","0.14","21.78"
"709","1976","8","Orissa","Mayurbhanja","41.8","42.04","110.8","118.26","69.89","21.47","0.0","0.0","0.0","22.88","29.07"
"709","1977","8","Orissa","Mayurbhanja","47.3","49.16","145.0","107.04","26.34","0.0","0.0","0.0","0.0","10.28","19.18"
"709","1978","8","Orissa","Mayurbhanja","42.36","42.44","57.57","97.15","67.56","0.0","0.0","0.0","0.0","0.08","27.16"
"709","1979","8","Orissa","Mayurbhanja","29.45","38.66","112.82","90.83","148.44","4.13","0.0","0.0","0.0","11.39","32.62"
"709","1980","8","Orissa","Mayurbhanja","31.89","24.12","60.03","138.66","98.83","0.0","0.0","0.0","0.0","3.69","31.52"
"709","1981","8","Orissa","Mayurbhanja","36.7","29.6","42.14","51.98","15.52","8.63","0.0","0.0","0.0","34.63","40.42"
"709","1982","8","Orissa","Mayurbhanja","51.38","35.14","43.0","104.91","125.57","0.0","0.0","0.0","0.0","28.38","26.46"
"709","1983","8","Orissa","Mayurbhanja","43.11","17.81","84.62","95.83","39.3","0.28","0.0","0.0","0.0","0.0","32.35"
"709","1984","8","Orissa","Mayurbhanja","27.25","53.16","127.0","130.05","130.34","0.0","0.0","0.0","0.0","12.18","32.98"
"709","1985","8","Orissa","Mayurbhanja","38.58","47.8","130.04","142.27","122.35","0.0","0.0","0.0","0.0","0.0","30.2"
"709","1986","8","Orissa","Mayurbhanja","28.45","49.49","120.65","97.57","67.99","0.0","0.0","0.0","0.0","0.18","2.31"
"709","1987","8","Orissa","Mayurbhanja","35.47","50.07","101.64","103.61","105.54","16.63","0.0","0.0","0.0","8.31","24.54"
"709","1988","8","Orissa","Mayurbhanja","44.19","43.4","77.68","112.48","81.17","0.0","0.0","0.0","0.0","9.97","20.55"
"709","1989","8","Orissa","Mayurbhanja","43.62","66.06","120.83","158.73","32.38","0.0","0.0","0.0","0.0","2.37","29.52"
"709","1990","8","Orissa","Mayurbhanja","45.51","27.57","34.46","92.87","31.66","0.0","0.0","0.0","0.0","0.44","24.27"
"709","1991","8","Orissa","Mayurbhanja","14.16","49.54","82.2","127.64","147.27","0.0","0.0","0.0","0.0","1.43","20.68"
"709","1992","8","Orissa","Mayurbhanja","30.92","21.78","110.97","144.51","22.39","0.0","0.0","0.0","0.0","5.63","32.03"
"709","1993","8","Orissa","Mayurbhanja","40.52","58.98","87.21","74.78","98.78","0.0","0.0","0.0","0.0","2.69","25.03"
"709","1994","8","Orissa","Mayurbhanja","41.37","31.2","120.14","90.57","120.15","0.0","0.0","0.0","0.0","3.63","29.76"
"709","1995","8","Orissa","Mayurbhanja","34.52","42.88","96.43","156.1","98.01","15.07","0.0","0.0","0.0","0.14","5.83"
"709","1996","8","Orissa","Mayurbhanja","31.37","52.4","123.4","117.58","147.08","0.0","0.0","0.0","0.03","0.86","30.79"
"709","1997","8","Orissa","Mayurbhanja","21.87","47.64","67.99","44.61","91.6","3.98","0.0","0.0","0.0","22.47","30.26"
"709","1998","8","Orissa","Mayurbhanja","30.4","25.79","31.27","70.98","97.87","0.57","0.0","0.0","0.0","0.0","7.18"
"709","1999","8","Orissa","Mayurbhanja","39.01","55.88","116.07","163.18","22.57","0.0","0.0","0.0","0.0","0.2","25.68"
"709","2000","8","Orissa","Mayurbhanja","41.59","40.49","119.51","119.98","53.92","0.0","0.0","0.0","0.0","11.04","30.57"
"709","2001","8","Orissa","Mayurbhanja","49.65","72.58","60.84","137.3","48.95","0.0","0.0","0.0","0.0","0.41","22.95"
"709","2002","8","Orissa","Mayurbhanja","22.99","53.36","105.12","121.92","61.19","0.0","0.0","0.0","0.0","10.73","13.98"
"709","2003","8","Orissa","Mayurbhanja","40.45","46.68","67.5","128.89","110.47","0.0","0.0","0.0","0.0","0.0","21.83"
"709","2004","8","Orissa","Mayurbhanja","36.82","60.46","110.89","63.59","124.61","0.01","0.0","0.0","0.0","0.0","28.19"
"709","2005","8","Orissa","Mayurbhanja","31.05","60.46","51.38","87.05","75.5","0.0","0.0","0.0","0.0","0.62","28.71"
"709","2006","8","Orissa","Mayurbhanja","44.7","66.64","93.37","118.98","30.35","0.0","0.0","0.0","0.0","6.02","26.98"
"709","2007","8","Orissa","Mayurbhanja","43.33","10.09","87.36","112.74","51.13","0.0","0.0","0.0","0.0","11.51","28.6"
"709","2008","8","Orissa","Mayurbhanja","24.34","36.54","102.83","84.3","41.55","0.0","0.0","0.0","0.0","13.32","31.83"
"709","2009","8","Orissa","Mayurbhanja","46.17","66.59","108.45","158.64","36.92","37.49","0.0","0.0","0.0","10.19","17.76"
"709","2010","8","Orissa","Mayurbhanja","38.63","51.93","118.53","160.0","12.6","0.0","0.0","0.0","0.0","2.83","25.35"
"709","2011","8","Orissa","Mayurbhanja","39.73","37.23","103.44","91.12","37.2","0.0","0.0","0.0","0.0","24.34","33.96"
"709","2012","8","Orissa","Mayurbhanja","17.16","54.22","119.87","51.74","127.78","0.0","0.0","0.0","0.0","8.55","11.79"
"709","2013","8","Orissa","Mayurbhanja","35.41","44.67","102.69","88.05","68.56","0.0","0.0","0.0","0.0","0.0","27.73"
"709","2014","8","Orissa","Mayurbhanja","35.19","20.89","52.66","81.76","16.37","0.35","0.0","0.0","0.0","8.22","29.2"
"709","2015","8","Orissa","Mayurbhanja","34.76","38.86","73.46","30.02","101.46","0.0","0.0","0.0","0.0","11.75","25.3"
"710","1958","8","Orissa","Phulbani(Kandhamal)","31.25","41.89","83.12","87.14","149.07","31.24","0.0","0.0","0.0","0.0","14.3"
"710","1959","8","Orissa","Phulbani(Kandhamal)","30.73","39.84","90.94","100.83","118.1","0.0","0.0","0.0","0.0","0.0","30.42"
"710","1960","8","Orissa","Phulbani(Kandhamal)","42.18","57.3","79.31","129.07","118.89","0.0","0.0","0.0","0.0","4.98","31.85"
"710","1961","8","Orissa","Phulbani(Kandhamal)","27.55","10.12","80.16","117.36","91.15","0.0","0.0","0.0","0.0","0.04","27.13"
"710","1962","8","Orissa","Phulbani(Kandhamal)","35.98","43.7","75.26","81.97","127.79","0.24","0.0","0.0","0.0","0.0","29.51"
"710","1963","8","Orissa","Phulbani(Kandhamal)","41.15","56.67","89.76","51.34","87.53","0.0","0.0","0.0","0.0","0.0","31.17"
"710","1964","8","Orissa","Phulbani(Kandhamal)","0.96","31.77","4.62","43.45","64.68","155.22","420.94","410.46","327.95","83.97","7.91"
"710","1965","8","Orissa","Phulbani(Kandhamal)","12.46","6.58","34.83","35.22","30.26","86.15","523.25","276.57","237.37","57.18","0.82"
"710","1966","8","Orissa","Phulbani(Kandhamal)","110.45","13.01","1.12","12.1","26.23","218.57","332.86","242.67","240.36","67.62","53.75"
"710","1967","8","Orissa","Phulbani(Kandhamal)","49.6","0.0","106.23","42.23","6.93","243.62","436.8","275.97","245.75","20.84","0.63"
"710","1968","8","Orissa","Phulbani(Kandhamal)","38.09","32.32","35.29","27.86","18.12","293.45","406.5","105.76","296.0","215.57","31.63"
"710","1969","8","Orissa","Phulbani(Kandhamal)","42.52","58.52","90.07","145.68","73.22","9.93","0.0","0.0","0.0","16.6","18.89"
"710","1970","8","Orissa","Phulbani(Kandhamal)","40.97","44.45","33.76","102.88","69.69","0.0","0.0","0.0","0.06","12.34","33.42"
"710","1971","8","Orissa","Phulbani(Kandhamal)","43.81","23.61","90.13","63.67","66.32","0.0","0.0","0.0","0.0","0.45","31.11"
"710","1972","8","Orissa","Phulbani(Kandhamal)","42.05","35.47","98.86","116.7","170.43","27.7","0.0","0.0","0.0","7.82","27.15"
"710","1973","8","Orissa","Phulbani(Kandhamal)","47.67","63.95","78.48","141.6","115.05","25.39","0.0","0.0","0.0","0.0","29.22"
"710","1974","8","Orissa","Phulbani(Kandhamal)","40.54","53.84","55.47","128.74","134.77","0.0","0.0","0.0","0.0","0.0","28.27"
"710","1975","8","Orissa","Phulbani(Kandhamal)","42.45","49.98","91.8","138.66","132.19","0.0","0.0","0.0","0.0","0.0","25.93"
"710","1976","8","Orissa","Phulbani(Kandhamal)","41.21","54.16","92.69","84.45","113.05","38.28","0.0","0.0","0.0","21.96","15.4"
"710","1977","8","Orissa","Phulbani(Kandhamal)","43.35","60.48","114.25","90.21","71.48","0.0","0.0","0.0","0.0","13.65","13.6"
"710","1978","8","Orissa","Phulbani(Kandhamal)","28.11","34.99","65.92","77.63","108.19","0.0","0.0","0.0","0.0","6.24","28.59"
"710","1979","8","Orissa","Phulbani(Kandhamal)","37.62","23.26","87.15","87.69","96.05","0.02","0.0","0.0","0.0","18.1","28.86"
"710","1980","8","Orissa","Phulbani(Kandhamal)","36.66","49.48","95.85","128.88","140.18","0.0","0.0","0.0","0.0","10.48","31.96"
"710","1981","8","Orissa","Phulbani(Kandhamal)","34.27","55.14","58.18","99.16","79.52","0.61","0.0","0.0","0.0","28.76","37.2"
"710","1982","8","Orissa","Phulbani(Kandhamal)","49.02","47.58","78.56","97.7","134.82","0.0","0.0","0.0","0.0","5.34","26.85"
"710","1983","8","Orissa","Phulbani(Kandhamal)","44.16","11.76","83.28","112.86","98.37","0.0","0.0","0.0","0.0","4.65","33.34"
"710","1984","8","Orissa","Phulbani(Kandhamal)","39.26","40.17","98.17","124.69","124.97","0.0","0.0","0.0","0.0","23.72","35.51"
"710","1985","8","Orissa","Phulbani(Kandhamal)","29.67","44.76","107.72","140.02","142.45","0.0","0.0","0.0","0.0","0.0","31.11"
"710","1986","8","Orissa","Phulbani(Kandhamal)","19.03","36.73","86.72","89.99","105.41","0.0","0.0","0.0","0.0","9.68","4.02"
"710","1987","8","Orissa","Phulbani(Kandhamal)","35.97","49.85","80.68","111.41","94.72","48.31","0.0","0.0","0.54","9.85","24.6"
"710","1988","8","Orissa","Phulbani(Kandhamal)","44.96","53.53","97.15","101.17","91.02","2.07","0.0","0.0","0.0","16.0","34.45"
"710","1989","8","Orissa","Phulbani(Kandhamal)","46.68","63.43","78.57","146.29","54.01","0.0","0.0","0.0","0.0","29.98","37.02"
"710","1990","8","Orissa","Phulbani(Kandhamal)","50.02","6.43","40.08","93.3","85.04","0.0","0.0","0.0","0.0","0.09","27.74"
"710","1991","8","Orissa","Phulbani(Kandhamal)","14.98","53.83","78.74","116.7","137.95","0.0","0.0","0.0","0.0","6.87","12.08"
"710","1992","8","Orissa","Phulbani(Kandhamal)","31.98","42.59","93.18","126.64","37.22","0.02","0.0","0.0","0.0","6.75","26.14"
"710","1993","8","Orissa","Phulbani(Kandhamal)","44.44","58.66","96.36","86.91","119.57","0.0","0.0","0.0","0.0","2.8","30.94"
"710","1994","8","Orissa","Phulbani(Kandhamal)","45.84","45.43","110.51","106.66","125.35","0.83","0.0","0.0","0.0","6.13","30.6"
"710","1995","8","Orissa","Phulbani(Kandhamal)","17.58","51.56","68.48","123.89","92.81","31.36","0.0","0.0","0.0","0.0","16.09"
"710","1996","8","Orissa","Phulbani(Kandhamal)","28.18","51.43","95.36","107.42","160.21","0.0","0.0","0.0","1.71","10.46","33.9"
"710","1997","8","Orissa","Phulbani(Kandhamal)","23.66","55.93","69.87","54.23","134.33","11.56","0.0","0.0","0.0","31.58","26.35"
"710","1998","8","Orissa","Phulbani(Kandhamal)","35.58","24.19","61.4","67.78","108.89","0.0","0.0","0.0","0.0","0.0","11.89"
"710","1999","8","Orissa","Phulbani(Kandhamal)","38.24","52.89","93.89","145.71","33.83","0.0","0.0","0.0","0.0","5.02","30.84"
"710","2000","8","Orissa","Phulbani(Kandhamal)","44.52","33.12","97.89","134.08","112.12","0.0","0.0","0.0","2.23","26.3","36.45"
"710","2001","8","Orissa","Phulbani(Kandhamal)","48.35","67.21","102.4","124.03","83.38","0.0","0.0","0.0","0.0","5.79","19.58"
"710","2002","8","Orissa","Phulbani(Kandhamal)","10.26","49.01","82.21","100.47","91.81","0.0","0.0","0.0","0.0","20.5","30.83"
"710","2003","8","Orissa","Phulbani(Kandhamal)","41.93","44.99","62.24","132.73","155.42","0.28","0.0","0.0","0.0","0.0","29.59"
"710","2004","8","Orissa","Phulbani(Kandhamal)","17.12","47.35","85.73","72.44","118.65","0.01","0.0","0.0","0.0","0.07","30.31"
"710","2005","8","Orissa","Phulbani(Kandhamal)","29.99","47.35","72.07","100.38","91.83","1.28","0.0","0.0","0.0","0.0","29.23"
"710","2006","8","Orissa","Phulbani(Kandhamal)","42.06","58.28","65.24","72.02","65.53","0.0","0.0","0.0","0.0","25.55","22.65"
"710","2007","8","Orissa","Phulbani(Kandhamal)","46.45","20.45","95.21","117.6","116.82","0.0","0.0","0.0","0.0","9.68","30.45"
"710","2008","8","Orissa","Phulbani(Kandhamal)","27.22","31.28","84.88","94.19","81.21","0.0","0.0","0.0","0.0","32.77","36.91"
"710","2009","8","Orissa","Phulbani(Kandhamal)","51.06","67.18","113.52","149.28","72.02","50.32","0.0","0.0","0.0","11.21","29.01"
"710","2010","8","Orissa","Phulbani(Kandhamal)","32.52","54.43","97.1","139.01","32.56","0.0","0.0","0.0","0.0","0.29","18.18"
"710","2011","8","Orissa","Phulbani(Kandhamal)","35.87","31.78","84.46","81.27","36.55","8.28","0.0","0.0","0.0","32.74","37.09"
"710","2012","8","Orissa","Phulbani(Kandhamal)","21.79","61.24","109.47","63.45","134.45","0.39","0.0","0.0","0.0","22.7","12.9"
"710","2013","8","Orissa","Phulbani(Kandhamal)","43.66","53.53","101.3","77.79","121.17","0.0","0.0","0.0","0.0","0.0","30.21"
"710","2014","8","Orissa","Phulbani(Kandhamal)","39.68","45.27","48.49","63.87","29.44","18.66","0.0","0.0","0.0","6.38","31.95"
"710","2015","8","Orissa","Phulbani(Kandhamal)","34.52","47.5","61.34","45.41","84.93","0.0","0.0","0.0","0.0","26.65","29.81"
"711","1958","8","Orissa","Puri","34.16","39.31","83.74","121.22","146.83","25.74","0.0","0.0","0.0","0.0","0.0"
"711","1959","8","Orissa","Puri","36.24","50.63","102.28","111.19","87.38","0.0","0.0","0.0","0.0","0.0","34.05"
"711","1960","8","Orissa","Puri","52.76","69.82","94.64","140.39","120.73","0.0","0.0","0.0","0.0","0.0","35.23"
"711","1961","8","Orissa","Puri","32.43","22.23","106.72","134.8","72.85","0.0","0.0","0.0","0.0","0.0","32.51"
"711","1962","8","Orissa","Puri","46.84","56.56","84.33","102.99","132.8","0.67","0.0","2.27","0.0","0.0","32.02"
"711","1963","8","Orissa","Puri","51.51","70.36","113.92","96.81","59.99","0.39","0.0","0.0","0.0","0.0","31.94"
"711","1964","8","Orissa","Puri","0.7","20.06","4.17","23.01","72.52","109.75","398.33","327.84","276.03","123.78","14.97"
"711","1965","8","Orissa","Puri","11.68","9.43","24.31","20.36","21.12","69.35","376.42","246.96","235.66","139.87","0.87"
"711","1966","8","Orissa","Puri","91.09","18.27","0.5","6.12","12.78","196.51","266.37","193.95","257.32","141.87","191.88"
"711","1967","8","Orissa","Puri","56.2","0.01","53.88","30.15","7.21","199.28","344.71","252.4","265.78","40.63","2.9"
"711","1968","8","Orissa","Puri","29.54","37.83","29.73","6.68","9.26","279.45","312.1","113.96","281.25","524.46","125.55"
"711","1969","8","Orissa","Puri","45.9","64.35","105.89","142.67","86.7","28.05","0.0","0.0","0.0","4.49","0.0"
"711","1970","8","Orissa","Puri","43.6","44.62","51.2","112.81","58.16","0.0","0.0","0.0","9.9","0.0","32.12"
"711","1971","8","Orissa","Puri","51.65","36.26","109.94","90.93","67.76","0.0","0.0","0.0","0.0","0.0","34.65"
"711","1972","8","Orissa","Puri","51.32","52.74","127.23","133.62","158.4","47.14","0.0","0.0","0.0","0.08","30.55"
"711","1973","8","Orissa","Puri","57.53","79.39","89.29","149.62","91.8","65.14","0.0","0.0","0.0","0.0","22.8"
"711","1974","8","Orissa","Puri","45.9","64.44","64.03","139.5","126.8","9.92","0.0","0.0","0.0","0.0","22.42"
"711","1975","8","Orissa","Puri","49.95","57.97","110.36","139.69","135.12","0.0","0.0","0.0","0.0","0.0","11.07"
"711","1976","8","Orissa","Puri","44.53","58.83","103.5","116.62","102.6","47.67","0.0","0.0","0.0","5.77","0.0"
"711","1977","8","Orissa","Puri","45.31","59.51","121.62","113.35","56.79","0.07","0.0","0.0","0.0","0.02","0.0"
"711","1978","8","Orissa","Puri","39.18","46.97","70.49","107.71","97.72","10.84","0.0","0.0","0.0","0.0","25.88"
"711","1979","8","Orissa","Puri","45.74","35.63","107.22","101.54","120.0","17.21","0.0","0.95","0.0","5.71","31.8"
"711","1980","8","Orissa","Puri","47.12","57.82","110.96","136.65","119.73","0.0","0.0","0.0","0.0","0.0","32.59"
"711","1981","8","Orissa","Puri","47.13","60.16","72.35","112.68","42.73","6.1","0.0","0.0","0.0","29.78","46.49"
"711","1982","8","Orissa","Puri","60.44","48.47","85.76","131.62","133.11","0.02","0.0","0.0","0.0","4.84","18.29"
"711","1983","8","Orissa","Puri","50.55","11.05","86.6","117.59","83.4","0.07","0.0","0.0","0.0","0.0","37.03"
"711","1984","8","Orissa","Puri","52.19","56.33","126.03","132.79","134.74","0.0","0.0","0.0","0.0","12.68","38.92"
"711","1985","8","Orissa","Puri","48.35","48.71","132.93","141.06","130.17","0.0","0.0","0.0","0.0","0.0","35.38"
"711","1986","8","Orissa","Puri","32.48","53.02","112.5","111.74","89.29","0.0","0.0","0.0","0.0","0.0","0.0"
"711","1987","8","Orissa","Puri","41.78","55.89","95.31","121.78","96.42","67.0","0.0","0.0","10.65","0.0","0.22"
"711","1988","8","Orissa","Puri","48.91","58.3","107.92","118.34","83.96","15.97","0.0","0.51","0.0","0.0","33.47"
"711","1989","8","Orissa","Puri","52.14","72.98","111.03","149.19","21.1","0.0","0.0","0.0","0.0","21.36","41.27"
"711","1990","8","Orissa","Puri","61.0","38.65","60.11","107.94","65.36","0.0","0.0","0.0","0.0","0.0","21.2"
"711","1991","8","Orissa","Puri","19.53","63.02","99.01","128.09","139.58","0.01","0.0","0.0","0.0","0.0","0.0"
"711","1992","8","Orissa","Puri","35.41","43.35","99.07","130.49","4.52","0.36","0.0","0.0","0.0","0.0","30.88"
"711","1993","8","Orissa","Puri","53.02","70.85","116.74","97.73","112.87","0.0","0.0","0.0","0.0","0.0","28.95"
"711","1994","8","Orissa","Puri","54.85","47.29","130.42","112.25","132.95","2.57","0.0","0.0","0.0","0.0","32.01"
"711","1995","8","Orissa","Puri","38.11","59.71","98.72","139.49","88.41","48.03","0.0","0.32","0.0","0.0","0.0"
"711","1996","8","Orissa","Puri","30.63","55.77","110.28","116.26","137.77","0.0","0.02","0.0","22.06","0.0","45.19"
"711","1997","8","Orissa","Puri","39.36","83.0","101.03","77.05","139.03","2.76","0.0","0.0","0.0","25.95","27.8"
"711","1998","8","Orissa","Puri","47.47","43.14","68.03","89.51","119.99","0.0","0.0","0.0","0.0","0.0","0.0"
"711","1999","8","Orissa","Puri","43.71","61.28","115.29","148.42","7.86","0.0","0.0","0.0","0.0","0.0","26.26"
