"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"717","1984","8","Orissa","Jajapur","19.12","12.66","0.0","33.04","41.44","300.48","375.99","554.06","198.04","91.81","0.69","0.76"
"717","1985","8","Orissa","Jajapur","16.25","37.41","4.84","22.26","46.32","165.26","281.9","389.8","300.5","300.29","2.17","0.0"
"717","1986","8","Orissa","Jajapur","41.46","14.33","5.31","69.28","103.88","290.57","440.37","314.01","329.03","206.75","218.55","16.02"
"717","1987","8","Orissa","Jajapur","5.09","1.42","7.35","42.59","66.22","87.12","319.12","337.61","137.89","125.87","69.16","6.26"
"717","1988","8","Orissa","Jajapur","0.34","25.79","28.79","46.03","97.94","216.13","418.31","215.6","316.95","111.54","41.35","0.26"
"717","1989","8","Orissa","Jajapur","0.46","1.98","5.34","8.22","195.26","294.64","448.46","323.68","257.64","105.67","1.44","2.24"
"717","1990","8","Orissa","Jajapur","0.02","51.52","87.19","78.46","129.12","232.07","408.12","340.62","216.12","158.7","41.3","1.37"
"717","1991","8","Orissa","Jajapur","71.96","8.08","21.58","26.11","25.57","172.15","514.17","362.45","192.95","146.19","76.2","13.29"
"717","1992","8","Orissa","Jajapur","16.43","45.2","0.0","10.61","211.11","184.61","379.11","327.98","237.31","157.61","3.68","0.0"
"717","1993","8","Orissa","Jajapur","7.07","6.21","18.95","86.92","66.65","269.78","319.07","411.4","253.15","129.32","21.29","0.0"
"717","1994","8","Orissa","Jajapur","5.02","43.92","3.8","66.43","41.48","182.78","298.74","428.53","238.09","138.48","8.51","0.0"
"717","1995","8","Orissa","Jajapur","31.34","26.43","23.32","8.69","84.0","100.7","264.01","208.71","350.28","336.08","187.01","0.11"
"717","1996","8","Orissa","Jajapur","36.12","8.44","2.36","44.51","36.02","189.24","198.03","230.55","92.39","140.09","7.95","0.04"
"717","1997","8","Orissa","Jajapur","47.36","11.35","44.8","129.88","47.13","161.69","311.14","630.67","325.77","43.85","23.69","40.79"
"717","1998","8","Orissa","Jajapur","24.01","50.03","74.99","96.04","63.13","212.73","329.67","253.97","321.37","354.25","120.74","0.0"
"717","1999","8","Orissa","Jajapur","0.0","0.36","0.82","1.06","212.08","220.53","294.46","421.84","314.74","228.76","19.49","0.0"
"717","2000","8","Orissa","Jajapur","2.47","24.08","1.79","23.12","102.29","228.62","258.56","129.65","118.5","77.28","7.07","0.0"
"717","2001","8","Orissa","Jajapur","0.0","0.84","55.81","17.61","126.77","434.85","228.48","340.74","185.13","177.62","59.03","0.04"
"717","2002","8","Orissa","Jajapur","53.25","0.55","9.71","20.98","147.73","211.34","389.49","399.87","250.65","90.46","51.99","0.0"
"717","2003","8","Orissa","Jajapur","0.38","23.77","39.72","9.56","33.35","319.56","322.14","374.63","272.37","489.92","19.03","26.89"
"717","2004","8","Orissa","Jajapur","8.01","3.62","3.83","112.69","53.67","151.54","198.81","298.1","252.82","269.33","0.02","0.0"
"717","2005","8","Orissa","Jajapur","18.59","0.19","60.21","52.24","103.68","166.84","294.43","294.58","520.43","275.03","0.18","0.47"
"717","2006","8","Orissa","Jajapur","0.0","0.0","23.01","32.88","134.55","249.25","417.43","629.33","385.62","110.14","12.02","0.0"
"717","2007","8","Orissa","Jajapur","0.0","86.72","4.19","49.6","102.04","188.72","279.22","423.42","537.96","96.54","20.89","0.04"
"717","2008","8","Orissa","Jajapur","41.88","43.9","8.24","66.67","150.73","450.61","245.57","355.66","510.71","55.29","4.33","0.0"
"717","2009","8","Orissa","Jajapur","0.34","0.0","4.62","0.0","128.61","95.43","443.91","352.8","249.98","123.19","41.31","0.18"
"717","2010","8","Orissa","Jajapur","5.29","2.54","4.86","2.27","267.27","241.97","265.06","291.18","337.49","184.1","44.39","44.44"
"717","2011","8","Orissa","Jajapur","0.0","43.89","5.06","43.91","180.8","314.48","348.22","446.14","347.74","35.38","0.0","0.0"
"717","2012","8","Orissa","Jajapur","45.95","2.14","0.0","119.59","31.28","204.93","432.07","254.26","193.54","82.47","133.01","4.84"
"717","2013","8","Orissa","Jajapur","3.27","5.46","1.44","68.49","90.62","306.88","299.68","218.89","333.37","309.85","0.88","0.0"
"717","2014","8","Orissa","Jajapur","2.88","49.12","60.96","95.84","231.54","120.96","398.8","237.95","391.49","132.59","0.0","0.13"
"717","2015","8","Orissa","Jajapur","19.85","22.41","29.18","146.51","56.19","122.92","316.74","299.51","149.39","82.11","43.56","9.87"
"717","2016","8","Orissa","Jajapur","5.23","61.18","14.58","18.52","149.3","242.47","272.19","373.13","246.65","109.25","57.77","0.0"
"717","2017","8","Orissa","Jajapur","1.45","0.08","60.71","42.73","59.26","150.36","440.11","324.94","264.67","275.17","60.61","30.04"
"717","2018","8","Orissa","Jajapur","0.01","0.84","2.04","68.31","205.17","240.22","519.94","315.33","342.71","160.9","4.13","8.92"
"717","2019","8","Orissa","Jajapur","2.48","23.35","23.89","32.76","170.07","125.89","287.22","466.76","417.47","349.01","28.62","16.28"
"717","2020","8","Orissa","Jajapur","76.14","86.52","29.46","131.77","105.0","190.34","259.79","500.5","239.26","226.61","1.98","0.0"
"717","2021","8","Orissa","Jajapur","3.35","0.19","1.33","16.15","334.7","197.42","206.03","234.3","390.46","128.35","40.28","64.54"
"717","2022","8","Orissa","Jajapur","73.61","15.1","1.09","10.37","44.98","102.33","259.39","416.34","214.21","187.81","1.91","0.87"
"717","2023","8","Orissa","Jajapur","6.32","2.96","38.07","52.86","36.47","165.64","258.76","273.38","365.01","113.45","6.36","7.75"
"718","1958","8","Orissa","Kendrapara","24.4","53.17","9.25","14.31","16.07","118.0","321.99","276.95","280.54","269.39","134.65","0.1"
"718","1959","8","Orissa","Kendrapara","20.38","11.81","5.26","36.0","100.8","168.74","256.99","343.06","255.93","390.48","0.0","5.63"
"718","1960","8","Orissa","Kendrapara","0.04","0.0","31.42","2.94","42.99","186.99","417.49","322.22","214.17","153.1","5.42","5.43"
"718","1961","8","Orissa","Kendrapara","38.45","73.05","2.4","2.98","100.02","214.76","265.76","443.27","415.87","171.16","0.32","0.07"
"718","1962","8","Orissa","Kendrapara","97.39","67.51","50.64","40.81","34.3","79.42","222.33","230.65","234.82","234.82","180.95","133.35"
"718","1963","8","Orissa","Kendrapara","0.0","0.08","16.26","40.94","108.34","181.37","228.96","351.05","314.47","337.95","14.57","0.05"
"718","1964","8","Orissa","Kendrapara","0.81","23.47","9.31","39.03","84.21","98.09","445.81","347.17","243.13","151.75","25.57","0.1"
"718","1965","8","Orissa","Kendrapara","8.94","18.36","33.55","29.01","29.07","124.58","330.04","334.49","271.75","155.48","0.2","5.13"
"718","1966","8","Orissa","Kendrapara","116.88","82.53","58.07","45.35","37.38","109.5","211.76","234.82","234.82","234.82","234.82","179.95"
"718","1967","8","Orissa","Kendrapara","51.52","0.46","52.76","50.59","17.11","199.3","332.07","326.67","293.71","68.83","1.85","2.73"
"718","1968","8","Orissa","Kendrapara","20.45","46.14","38.87","7.26","10.92","325.4","336.07","224.37","268.79","449.69","107.24","0.0"
"718","1969","8","Orissa","Kendrapara","4.35","0.63","27.56","15.73","52.68","105.76","328.44","407.03","268.96","103.84","90.09","2.68"
"718","1970","8","Orissa","Kendrapara","126.46","96.43","72.15","53.05","42.32","234.82","234.82","234.82","234.82","234.82","186.82","139.42"
"718","1971","8","Orissa","Kendrapara","103.79","83.88","58.66","45.69","37.61","234.82","234.82","234.82","234.82","234.82","188.76","142.51"
"718","1972","8","Orissa","Kendrapara","102.75","75.36","54.64","43.28","35.99","30.88","104.08","234.82","234.82","231.03","175.3","126.92"
"718","1973","8","Orissa","Kendrapara","86.12","59.67","46.28","38.0","32.32","28.16","212.61","234.82","234.82","234.82","207.26","183.8"
"718","1974","8","Orissa","Kendrapara","0.25","0.03","100.63","7.45","49.31","120.03","239.53","373.65","270.93","309.0","33.33","0.02"
"718","1975","8","Orissa","Kendrapara","3.41","21.38","16.43","10.3","31.0","268.1","251.19","379.75","226.67","253.84","75.55","0.0"
"718","1976","8","Orissa","Kendrapara","0.0","21.62","18.32","24.21","76.12","102.33","332.9","572.05","158.4","90.01","73.94","0.04"
"718","1977","8","Orissa","Kendrapara","1.59","16.99","0.14","32.09","108.2","214.78","384.18","362.36","285.2","107.7","108.57","11.81"
"718","1978","8","Orissa","Kendrapara","0.98","11.72","48.48","26.62","79.97","112.38","290.76","259.63","332.3","245.68","29.21","50.11"
"718","1979","8","Orissa","Kendrapara","0.98","35.18","3.74","52.24","23.94","122.27","248.68","243.3","198.69","110.34","3.89","16.24"
"718","1980","8","Orissa","Kendrapara","29.95","61.54","40.49","18.51","63.84","322.14","321.65","302.57","329.97","170.63","1.18","11.59"
"718","1981","8","Orissa","Kendrapara","13.44","32.16","67.86","52.14","149.66","132.7","254.94","292.4","380.67","18.94","0.17","39.42"
"718","1982","8","Orissa","Kendrapara","0.19","54.61","58.71","21.02","27.41","196.22","157.28","446.99","207.71","36.25","44.48","0.14"
"718","1983","8","Orissa","Kendrapara","6.51","109.68","33.89","32.52","102.34","145.31","213.17","483.4","266.72","224.37","5.44","13.97"
"718","1984","8","Orissa","Kendrapara","18.22","12.13","0.0","22.28","37.76","297.86","328.25","567.91","197.86","101.23","0.7","0.86"
"718","1985","8","Orissa","Kendrapara","13.79","38.46","5.43","15.21","39.51","163.61","245.25","404.52","298.95","316.72","3.21","0.0"
"718","1986","8","Orissa","Kendrapara","34.27","13.45","5.37","45.91","86.19","279.9","384.12","315.71","350.73","226.47","304.68","15.22"
"718","1987","8","Orissa","Kendrapara","4.2","1.37","7.84","30.0","55.24","89.19","283.85","361.06","134.38","137.27","90.14","6.24"
"718","1988","8","Orissa","Kendrapara","0.13","28.06","25.95","30.89","83.07","215.33","360.18","224.39","311.54","122.3","64.84","0.1"
"718","1989","8","Orissa","Kendrapara","0.3","2.48","4.89","6.0","159.83","280.18","386.82","326.7","252.04","127.05","0.2","1.23"
"718","1990","8","Orissa","Kendrapara","0.0","55.21","89.14","51.01","108.85","216.63","356.18","348.4","215.9","163.57","60.93","1.89"
"718","1991","8","Orissa","Kendrapara","59.11","10.23","21.8","17.45","21.59","169.07","442.3","367.92","196.41","163.75","99.25","13.39"
"718","1992","8","Orissa","Kendrapara","14.32","49.49","0.0","7.04","175.69","181.79","335.52","341.25","236.55","170.06","4.45","0.0"
"718","1993","8","Orissa","Kendrapara","6.56","8.56","22.13","59.92","56.4","269.55","278.46","428.87","254.41","141.09","27.26","0.0"
"718","1994","8","Orissa","Kendrapara","3.82","47.16","4.73","43.6","35.31","172.16","257.49","441.98","238.39","146.99","11.94","0.0"
"718","1995","8","Orissa","Kendrapara","25.75","30.3","22.05","5.91","69.44","105.21","231.34","222.06","348.32","363.94","259.57","0.1"
"718","1996","8","Orissa","Kendrapara","30.16","9.42","2.62","30.26","31.03","182.34","170.87","245.83","95.5","163.24","11.21","0.02"
"718","1997","8","Orissa","Kendrapara","40.29","13.63","46.41","86.26","37.13","159.2","277.84","644.79","331.2","48.47","26.44","39.85"
"718","1998","8","Orissa","Kendrapara","22.13","54.3","79.9","64.96","49.11","205.12","290.21","263.79","319.27","380.25","166.19","0.0"
"718","1999","8","Orissa","Kendrapara","0.0","0.04","0.93","0.9","173.12","211.55","258.72","432.16","320.8","253.79","26.59","0.02"
"718","2000","8","Orissa","Kendrapara","2.47","26.4","2.39","16.46","87.52","221.7","237.87","143.58","125.18","92.86","9.82","0.0"
"718","2001","8","Orissa","Kendrapara","0.0","1.09","51.78","11.83","108.21","422.39","174.68","348.64","187.18","196.36","80.95","0.0"
"718","2002","8","Orissa","Kendrapara","45.14","0.07","9.55","15.23","124.17","211.58","348.49","415.64","251.56","95.76","77.39","0.0"
"718","2003","8","Orissa","Kendrapara","0.11","24.36","39.26","6.5","30.17","314.91","284.53","386.26","265.97","537.5","28.55","27.58"
"718","2004","8","Orissa","Kendrapara","6.02","3.61","4.64","76.36","45.2","149.18","173.53","300.9","281.22","300.24","0.0","0.0"
"718","2005","8","Orissa","Kendrapara","15.65","0.0","60.8","36.54","84.92","162.6","259.04","300.64","516.0","312.61","0.0","0.06"
"718","2006","8","Orissa","Kendrapara","0.0","0.0","19.64","20.95","104.22","238.27","367.25","643.35","395.48","127.25","16.49","0.0"
"718","2007","8","Orissa","Kendrapara","0.0","88.16","3.62","33.91","86.87","183.69","251.06","439.43","540.48","109.3","29.36","0.0"
"718","2008","8","Orissa","Kendrapara","34.87","46.45","6.65","45.42","123.11","433.31","215.64","366.38","517.04","66.37","5.83","0.0"
"718","2009","8","Orissa","Kendrapara","0.03","0.0","5.44","0.0","106.56","93.68","388.91","368.93","250.21","133.36","58.71","0.01"
"718","2010","8","Orissa","Kendrapara","4.25","3.1","5.01","1.69","223.22","237.96","231.19","303.13","335.49","202.9","58.63","44.21"
"718","2011","8","Orissa","Kendrapara","0.0","46.63","5.8","28.32","150.11","262.85","304.52","464.11","343.12","33.92","0.0","0.0"
"718","2012","8","Orissa","Kendrapara","38.04","2.63","0.0","81.75","26.72","197.09","370.6","252.09","194.59","94.88","176.01","5.83"
"718","2013","8","Orissa","Kendrapara","3.02","5.35","0.76","44.7","75.5","298.24","263.48","229.32","330.95","311.32","1.1","0.0"
"718","2014","8","Orissa","Kendrapara","0.29","40.73","58.36","63.76","186.04","119.02","350.17","244.8","383.33","142.45","0.0","0.16"
"718","2015","8","Orissa","Kendrapara","16.01","24.07","28.99","96.36","42.87","119.94","285.78","309.76","153.32","90.87","58.07","9.67"
"718","2016","8","Orissa","Kendrapara","4.0","64.71","14.58","12.58","124.78","233.15","237.44","396.94","240.95","120.34","81.41","0.0"
"718","2017","8","Orissa","Kendrapara","0.04","0.29","62.9","28.87","50.37","147.25","387.67","342.59","265.49","312.11","83.43","30.78"
"718","2018","8","Orissa","Kendrapara","0.02","0.58","2.25","47.93","171.28","235.76","454.28","324.45","335.25","177.09","6.0","8.98"
"718","2019","8","Orissa","Kendrapara","1.64","20.74","21.15","17.86","98.55","129.96","289.5","449.27","358.17","307.97","95.52","15.06"
"718","2020","8","Orissa","Kendrapara","53.41","60.3","30.41","96.86","179.57","166.67","200.33","535.17","262.86","277.45","4.44","0.0"
"718","2021","8","Orissa","Kendrapara","2.84","0.0","1.16","8.78","334.06","218.18","191.61","243.45","350.08","133.6","53.85","53.6"
"718","2022","8","Orissa","Kendrapara","30.23","13.44","0.45","2.61","32.26","86.62","217.62","461.11","244.05","170.34","0.61","1.61"
"718","2023","8","Orissa","Kendrapara","7.02","4.02","36.96","33.65","24.19","98.93","213.68","353.31","331.39","109.01","12.79","6.81"
"719","1958","8","Orissa","Angul","27.25","45.24","14.04","20.94","9.16","120.71","453.45","266.03","282.65","173.44","40.94","0.0"
"719","1959","8","Orissa","Angul","19.43","14.04","0.9","24.93","50.06","176.06","349.14","285.39","192.06","180.0","0.0","2.6"
"719","1960","8","Orissa","Angul","0.4","0.0","32.43","4.72","25.29","212.54","466.52","317.72","181.67","83.05","0.46","2.99"
"719","1961","8","Orissa","Angul","41.78","84.93","6.32","2.12","56.55","230.35","354.09","415.15","377.09","113.42","2.44","0.66"
"719","1962","8","Orissa","Angul","158.9","123.45","86.38","64.16","51.49","79.37","293.03","293.03","293.03","293.03","241.21","196.89"
"719","1963","8","Orissa","Angul","0.27","0.8","21.3","43.36","70.62","165.4","279.28","351.95","271.47","211.29","3.02","0.0"
"719","1964","8","Orissa","Angul","0.6","29.63","5.57","31.07","50.92","131.46","489.75","383.05","256.91","68.32","8.58","0.24"
"719","1965","8","Orissa","Angul","10.87","12.55","31.95","27.77","17.69","86.63","452.75","275.45","226.95","64.89","0.09","3.75"
"719","1966","8","Orissa","Angul","168.25","129.17","83.17","62.57","50.52","114.37","281.97","293.03","293.03","263.48","231.74","189.23"
"719","1967","8","Orissa","Angul","51.3","0.02","75.81","38.61","7.2","219.4","418.11","326.61","257.88","25.21","0.53","7.08"
"719","1968","8","Orissa","Angul","28.78","44.04","36.73","9.08","7.27","297.19","383.24","168.27","257.43","226.21","26.58","0.26"
"719","1969","8","Orissa","Angul","3.38","1.02","20.54","7.02","44.95","115.27","471.58","331.09","218.92","49.2","30.43","4.03"
"719","1970","8","Orissa","Angul","141.86","114.16","89.3","65.62","52.38","277.88","293.03","293.03","293.03","281.1","227.69","184.89"
"719","1971","8","Orissa","Angul","148.82","130.82","83.82","62.95","50.78","289.41","293.03","293.03","293.03","293.02","240.15","196.11"
"719","1972","8","Orissa","Angul","154.63","127.59","82.49","62.22","50.3","42.56","190.34","293.03","293.03","271.21","221.94","176.44"
"719","1973","8","Orissa","Angul","132.78","92.01","67.09","53.31","44.42","38.3","292.8","293.03","293.03","293.03","241.38","205.52"
"719","1974","8","Orissa","Angul","0.17","1.4","82.22","5.03","24.35","144.13","271.34","329.7","217.26","150.85","11.03","0.0"
"719","1975","8","Orissa","Angul","4.52","19.42","21.06","9.06","22.0","313.17","293.68","355.74","233.62","141.59","18.81","0.0"
"719","1976","8","Orissa","Angul","0.17","10.22","16.56","28.81","40.17","97.55","428.63","519.2","190.07","43.1","27.48","0.26"
"719","1977","8","Orissa","Angul","4.63","7.65","0.21","34.21","78.78","200.21","453.36","357.91","279.81","61.93","41.17","2.95"
"719","1978","8","Orissa","Angul","9.29","28.94","43.94","29.43","40.44","173.74","368.0","280.35","252.12","114.27","8.17","24.21"
"719","1979","8","Orissa","Angul","9.29","44.87","2.14","44.97","21.13","147.19","294.38","198.05","193.99","53.33","8.95","5.19"
"719","1980","8","Orissa","Angul","31.48","41.18","25.98","16.43","32.49","366.5","408.17","287.88","294.12","78.54","1.89","5.29"
"719","1981","8","Orissa","Angul","14.52","16.76","64.3","32.52","78.36","133.06","297.79","277.24","355.29","14.06","0.37","11.79"
"719","1982","8","Orissa","Angul","0.44","46.56","63.34","25.87","29.67","194.53","244.64","409.46","208.46","53.48","14.69","0.29"
"719","1983","8","Orissa","Angul","2.13","100.8","23.7","30.06","56.63","175.21","290.62","414.22","230.65","115.98","1.62","6.42"
"719","1984","8","Orissa","Angul","13.37","27.03","0.47","15.48","22.21","265.3","409.6","501.5","176.99","45.84","0.55","0.34"
"719","1985","8","Orissa","Angul","20.8","38.16","2.7","10.29","19.89","174.34","321.03","394.85","264.1","196.99","0.88","0.11"
"719","1986","8","Orissa","Angul","39.56","25.98","5.51","39.01","46.8","291.79","446.1","356.6","229.52","96.22","74.08","8.54"
"719","1987","8","Orissa","Angul","4.82","2.56","8.09","18.98","35.99","74.73","303.07","298.21","155.9","74.01","28.11","2.44"
"719","1988","8","Orissa","Angul","0.66","21.08","28.18","26.55","50.36","178.7","463.43","189.72","296.27","61.59","6.17","0.69"
"719","1989","8","Orissa","Angul","0.45","0.83","16.25","3.59","99.51","303.58","491.79","346.92","224.79","39.98","2.36","2.4"
"719","1990","8","Orissa","Angul","0.5","70.8","84.79","39.93","61.34","249.84","411.35","383.61","187.88","102.55","11.98","1.75"
"719","1991","8","Orissa","Angul","65.61","4.04","26.99","14.85","15.97","179.6","543.58","355.55","183.94","78.6","35.94","4.76"
"719","1992","8","Orissa","Angul","15.01","36.36","0.0","6.72","103.33","169.9","398.48","328.32","211.88","93.21","6.01","0.0"
"719","1993","8","Orissa","Angul","3.15","0.8","13.07","47.62","33.29","248.98","334.77","381.15","224.88","82.52","8.6","0.0"
"719","1994","8","Orissa","Angul","5.36","40.23","1.76","35.07","22.42","196.73","351.61","415.99","214.26","92.33","3.84","0.0"
"719","1995","8","Orissa","Angul","35.98","18.19","32.42","5.86","47.21","93.18","280.0","192.98","288.17","197.39","57.31","0.0"
"719","1996","8","Orissa","Angul","35.97","8.8","2.56","24.6","16.09","213.51","223.03","226.74","84.28","68.79","3.34","0.31"
"719","1997","8","Orissa","Angul","41.79","6.7","40.3","68.87","25.68","150.1","290.69","586.43","271.47","22.46","16.15","19.38"
"719","1998","8","Orissa","Angul","15.61","51.88","56.66","54.75","38.21","211.75","358.08","247.15","291.19","208.11","43.87","0.0"
"719","1999","8","Orissa","Angul","0.0","1.46","0.5","0.08","104.47","228.25","284.29","399.97","230.14","109.87","5.9","0.0"
"719","2000","8","Orissa","Angul","0.5","33.1","0.47","9.73","44.51","267.93","253.8","142.71","95.77","32.7","1.91","0.0"
"719","2001","8","Orissa","Angul","0.0","0.39","44.48","11.7","57.37","397.36","289.82","351.45","159.64","97.47","23.14","0.18"
"719","2002","8","Orissa","Angul","49.65","1.75","9.85","14.53","64.86","187.23","362.18","383.56","200.54","54.01","12.89","0.0"
"719","2003","8","Orissa","Angul","2.58","26.8","45.07","5.38","12.78","269.6","354.72","361.83","246.75","281.96","4.68","12.51"
"719","2004","8","Orissa","Angul","16.63","6.47","1.66","59.02","25.68","154.69","228.14","307.02","189.94","144.98","0.18","0.0"
"719","2005","8","Orissa","Angul","19.25","5.78","52.57","25.54","52.96","162.58","306.19","271.59","456.84","153.82","0.71","0.72"
"719","2006","8","Orissa","Angul","0.0","0.0","35.23","30.17","76.91","244.13","439.13","583.69","317.81","48.67","8.76","0.0"
"719","2007","8","Orissa","Angul","0.0","95.87","5.24","25.25","42.91","189.51","265.21","397.69","441.96","54.69","6.81","0.31"
"719","2008","8","Orissa","Angul","37.52","45.45","12.43","34.33","73.35","441.05","269.7","338.81","418.95","21.88","1.62","0.0"
"719","2009","8","Orissa","Angul","0.95","0.0","4.11","0.23","66.24","90.14","468.55","319.84","216.08","70.79","13.12","0.27"
"719","2010","8","Orissa","Angul","8.13","2.76","6.84","3.18","122.38","227.48","301.17","288.79","313.51","108.68","20.39","19.91"
"719","2011","8","Orissa","Angul","0.0","43.31","2.8","27.68","89.89","294.07","356.63","408.22","319.81","25.02","0.0","0.0"
"719","2012","8","Orissa","Angul","45.38","0.94","0.17","64.27","16.97","200.43","484.75","293.92","190.9","39.66","50.2","0.88"
"719","2013","8","Orissa","Angul","1.68","6.79","3.12","42.07","42.47","312.64","309.04","202.48","286.57","237.55","0.7","0.0"
"719","2014","8","Orissa","Angul","8.84","51.12","66.67","53.29","118.61","117.29","403.68","233.65","381.05","81.34","0.13","0.0"
"719","2015","8","Orissa","Angul","18.29","19.32","35.5","82.48","39.84","147.35","282.45","296.76","158.72","43.28","16.13","4.45"
"719","2016","8","Orissa","Angul","8.75","50.36","34.85","13.98","72.49","296.27","334.21","293.68","258.54","73.6","10.0","0.02"
"719","2017","8","Orissa","Angul","7.17","1.41","34.04","27.08","32.47","156.09","456.13","301.58","245.95","128.71","15.98","12.42"
"719","2018","8","Orissa","Angul","0.93","4.47","3.1","34.37","102.47","210.6","575.78","341.15","350.82","87.6","1.05","4.39"
"719","2019","8","Orissa","Angul","8.72","14.87","15.85","15.68","90.86","131.18","359.54","480.19","319.98","255.59","0.97","5.19"
"719","2020","8","Orissa","Angul","34.5","150.05","52.1","86.24","29.4","185.41","199.14","683.86","228.69","144.08","1.75","0.0"
"719","2021","8","Orissa","Angul","1.6","3.3","1.24","11.55","161.91","187.97","242.96","162.88","434.17","83.09","27.37","24.25"
"719","2022","8","Orissa","Angul","101.85","5.91","0.2","3.62","20.92","121.29","324.05","508.95","179.54","146.67","0.81","0.23"
"719","2023","8","Orissa","Angul","1.81","0.37","35.58","40.28","24.86","223.25","252.92","339.83","500.0","106.82","2.27","5.71"
"720","1958","8","Orissa","Gajapati","20.27","11.61","9.23","120.54","33.56","95.16","525.57","275.89","330.92","425.02","141.44","0.0"
"720","1959","8","Orissa","Gajapati","24.55","29.56","0.14","32.96","55.31","209.45","425.49","213.81","200.5","334.22","0.0","5.17"
"720","1960","8","Orissa","Gajapati","0.2","0.0","22.93","6.88","60.47","198.88","445.84","282.72","240.29","184.88","2.34","15.64"
"720","1961","8","Orissa","Gajapati","30.3","61.6","13.15","10.41","85.86","215.31","320.73","371.49","336.98","307.64","21.09","1.87"
"720","1962","8","Orissa","Gajapati","158.67","120.88","83.2","63.95","50.85","50.17","282.42","283.13","283.13","283.13","236.15","194.14"
"720","1963","8","Orissa","Gajapati","0.0","0.0","10.21","178.35","87.06","173.95","282.17","300.53","275.61","529.67","2.52","0.0"
"720","1964","8","Orissa","Gajapati","1.23","17.42","4.41","57.38","85.26","161.53","351.25","428.26","391.95","155.57","20.36","2.84"
"720","1965","8","Orissa","Gajapati","10.31","3.75","44.86","51.19","37.47","63.88","539.85","302.7","252.5","117.51","2.61","33.3"
"720","1966","8","Orissa","Gajapati","206.76","156.19","97.51","68.81","53.89","106.76","245.57","272.11","279.84","282.31","282.43","231.9"
"720","1967","8","Orissa","Gajapati","47.33","0.0","166.04","49.44","7.71","216.66","405.7","240.9","237.95","36.8","1.17","73.91"
"720","1968","8","Orissa","Gajapati","39.48","18.94","31.98","35.6","24.46","278.99","394.14","86.8","278.56","413.48","71.45","2.81"
"720","1969","8","Orissa","Gajapati","0.03","0.0","34.73","5.28","155.09","135.54","479.43","216.5","264.02","128.01","119.42","28.79"
"720","1970","8","Orissa","Gajapati","192.9","147.44","147.11","99.55","105.28","261.96","278.38","283.13","281.51","282.65","226.79","181.65"
"720","1971","8","Orissa","Gajapati","139.29","120.94","81.37","78.17","66.62","158.57","212.86","265.14","282.99","283.13","227.4","182.38"
"720","1972","8","Orissa","Gajapati","140.96","113.87","76.04","58.01","47.22","41.55","177.47","254.21","281.06","283.13","249.67","197.57"
"720","1973","8","Orissa","Gajapati","149.33","104.75","75.9","57.81","47.08","42.63","246.65","282.18","281.77","283.13","234.98","202.13"
"720","1974","8","Orissa","Gajapati","0.0","5.45","101.22","12.79","40.45","183.57","206.2","302.53","270.27","318.57","23.96","0.0"
"720","1975","8","Orissa","Gajapati","0.5","8.12","8.4","13.34","87.25","374.5","289.92","366.69","285.11","399.7","42.62","0.0"
"720","1976","8","Orissa","Gajapati","0.0","6.96","12.81","111.11","76.49","91.48","471.99","477.77","197.59","120.53","171.89","2.53"
"720","1977","8","Orissa","Gajapati","2.14","0.0","1.0","84.86","121.95","182.73","357.72","349.98","334.95","151.85","118.28","6.9"
"720","1978","8","Orissa","Gajapati","35.75","28.34","29.87","60.47","74.08","235.5","429.11","387.67","276.65","171.19","33.62","47.23"
"720","1979","8","Orissa","Gajapati","35.75","59.37","1.43","61.72","141.02","178.73","239.46","174.72","306.13","105.1","70.78","17.47"
"720","1980","8","Orissa","Gajapati","17.4","11.69","12.19","21.9","56.66","368.05","409.81","319.14","289.26","174.3","29.79","10.79"
"720","1981","8","Orissa","Gajapati","22.76","1.86","84.25","44.22","83.55","150.1","276.56","335.11","476.85","66.86","4.73","14.26"
"720","1982","8","Orissa","Gajapati","0.27","12.27","24.14","78.69","36.52","159.55","409.42","284.55","276.24","288.98","31.17","0.21"
"720","1983","8","Orissa","Gajapati","1.08","69.11","14.57","16.17","71.2","244.82","306.25","419.15","240.9","184.61","9.0","17.91"
"720","1984","8","Orissa","Gajapati","11.87","29.94","2.13","21.95","91.31","225.61","386.27","369.84","196.31","72.47","6.74","4.06"
"720","1985","8","Orissa","Gajapati","41.95","17.21","3.17","12.54","32.88","233.81","276.77","420.77","277.51","437.51","14.13","2.71"
"720","1986","8","Orissa","Gajapati","52.01","26.1","8.45","71.59","76.44","244.61","331.77","520.62","254.78","143.31","198.52","35.65"
"720","1987","8","Orissa","Gajapati","5.13","0.0","20.74","39.29","88.79","78.85","212.86","228.53","115.03","192.95","63.42","7.38"
