"State","District","Crop","Season","Yield-2018-19","Yield-2019-20","Yield-2020-21"
"Odisha","Malkangiri","Ragi","Summer","","1200.00",""
"Odisha","Malkangiri","Ragi","Total","633.00","825.00","813.00"
"Odisha","Malkangiri","Small Millets","Kharif","","461.00",""
"Odisha","Malkangiri","Small Millets","Total","","461.00",""
"Odisha","Malkangiri","Shree Anna /Nutri Cereals","Kharif","597.00","492.00","673.00"
"Odisha","Malkangiri","Shree Anna /Nutri Cereals","Rabi","635.00","838.00","825.00"
"Odisha","Malkangiri","Shree Anna /Nutri Cereals","Summer","","1200.00",""
"Odisha","Malkangiri","Shree Anna /Nutri Cereals","Total","633.00","731.00","813.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Kharif","706.00","526.00","1049.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Rabi","636.00","841.00","825.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Summer","1667.00","2450.00","4983.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Total","648.00","734.00","862.00"
"Odisha","Malkangiri","Cereals","Kharif","607.00","1377.00","1416.00"
"Odisha","Malkangiri","Cereals","Rabi","1947.00","2284.00","2508.00"
"Odisha","Malkangiri","Cereals","Summer","2064.00","1807.00","2294.00"
"Odisha","Malkangiri","Cereals","Total","1818.00","2167.00","2339.00"
"Odisha","Malkangiri","Tur","Kharif","","720.00",""
"Odisha","Malkangiri","Tur","Total","","720.00",""
"Odisha","Malkangiri","Gram","Rabi","","808.00",""
"Odisha","Malkangiri","Gram","Total","","808.00",""
"Odisha","Malkangiri","Urad","Rabi","252.00","302.00","335.00"
"Odisha","Malkangiri","Urad","Summer","","928.00","650.00"
"Odisha","Malkangiri","Urad","Total","252.00","315.00","336.00"
"Odisha","Malkangiri","Moong","Rabi","238.00","357.00","316.00"
"Odisha","Malkangiri","Moong","Summer","322.00","727.00","279.00"
"Odisha","Malkangiri","Moong","Total","254.00","425.00","312.00"
"Odisha","Malkangiri","Other Pulses","Rabi","280.00","596.00","342.00"
"Odisha","Malkangiri","Other Pulses","Total","280.00","596.00","342.00"
"Odisha","Malkangiri","Total Pulses","Total","263.00","535.00","335.00"
"Odisha","Malkangiri","Total Food Grains","Kharif","607.00","1325.00","1416.00"
"Odisha","Malkangiri","Total Food Grains","Rabi","1863.00","2201.00","2348.00"
"Odisha","Malkangiri","Total Food Grains","Summer","1974.00","1715.00","2177.00"
"Odisha","Malkangiri","Total Food Grains","Total","1748.00","2084.00","2213.00"
"Odisha","Mayurbhanj","Rice","Kharif","1089.00","1588.00","2065.00"
"Odisha","Mayurbhanj","Rice","Rabi","2087.00","2234.00","2763.00"
"Odisha","Mayurbhanj","Rice","Summer","2465.00","2836.00","2723.00"
"Odisha","Mayurbhanj","Rice","Total","2021.00","2220.00","2740.00"
"Odisha","Mayurbhanj","Wheat","Summer","1559.00","1442.00","1213.00"
"Odisha","Mayurbhanj","Wheat","Total","1559.00","1442.00","1213.00"
"Odisha","Mayurbhanj","Maize","Kharif","1731.00","1410.00","2083.00"
"Odisha","Mayurbhanj","Maize","Rabi","2896.00","3125.00","2540.00"
"Odisha","Mayurbhanj","Maize","Summer","2696.00","2569.00","2206.00"
"Odisha","Mayurbhanj","Maize","Total","1969.00","1671.00","2118.00"
"Odisha","Mayurbhanj","Ragi","Kharif","","723.00","835.00"
"Odisha","Mayurbhanj","Ragi","Summer","1075.00","550.00","1000.00"
"Odisha","Mayurbhanj","Ragi","Total","1075.00","709.00","850.00"
"Odisha","Mayurbhanj","Small Millets","Kharif","","476.00",""
"Odisha","Mayurbhanj","Small Millets","Total","","476.00",""
"Odisha","Mayurbhanj","Shree Anna /Nutri Cereals","Kharif","","574.00","835.00"
"Odisha","Mayurbhanj","Shree Anna /Nutri Cereals","Summer","1075.00","550.00","1000.00"
"Odisha","Mayurbhanj","Shree Anna /Nutri Cereals","Total","1075.00","573.00","850.00"
"Odisha","Mayurbhanj","Nutri/Coarse Cereals","Kharif","1731.00","934.00","2001.00"
"Odisha","Mayurbhanj","Nutri/Coarse Cereals","Rabi","2896.00","3125.00","2540.00"
"Odisha","Mayurbhanj","Nutri/Coarse Cereals","Summer","2627.00","2273.00","2170.00"
"Odisha","Mayurbhanj","Nutri/Coarse Cereals","Total","1962.00","1104.00","2045.00"
"Odisha","Mayurbhanj","Cereals","Kharif","1099.00","1563.00","2063.00"
"Odisha","Mayurbhanj","Cereals","Rabi","2087.00","2234.00","2763.00"
"Odisha","Mayurbhanj","Cereals","Summer","2457.00","2826.00","2695.00"
"Odisha","Mayurbhanj","Cereals","Total","2021.00","2218.00","2739.00"
"Odisha","Mayurbhanj","Tur","Kharif","","829.00",""
"Odisha","Mayurbhanj","Tur","Total","","829.00",""
"Odisha","Mayurbhanj","Gram","Rabi","","755.00",""
"Odisha","Mayurbhanj","Gram","Total","","755.00",""
"Odisha","Mayurbhanj","Urad","Kharif","317.00","313.00","510.00"
"Odisha","Mayurbhanj","Urad","Rabi","318.00","522.00","550.00"
"Odisha","Mayurbhanj","Urad","Summer","551.00","483.00","524.00"
"Odisha","Mayurbhanj","Urad","Total","346.00","338.00","516.00"
"Odisha","Mayurbhanj","Moong","Kharif","","900.00",""
"Odisha","Mayurbhanj","Moong","Rabi","400.00","657.00","620.00"
"Odisha","Mayurbhanj","Moong","Summer","647.00","490.00","571.00"
"Odisha","Mayurbhanj","Moong","Total","629.00","493.00","572.00"
"Odisha","Mayurbhanj","Lentil","Rabi","","523.00",""
"Odisha","Mayurbhanj","Lentil","Total","","523.00",""
"Odisha","Mayurbhanj","Other Pulses","Kharif","","743.00",""
"Odisha","Mayurbhanj","Other Pulses","Rabi","368.00","741.00","459.00"
"Odisha","Mayurbhanj","Other Pulses","Total","368.00","742.00","459.00"
"Odisha","Mayurbhanj","Total Pulses","Total","476.00","730.00","550.00"
"Odisha","Mayurbhanj","Total Food Grains","Kharif","1089.00","1149.00","2046.00"
"Odisha","Mayurbhanj","Total Food Grains","Rabi","2086.00","2171.00","2763.00"
"Odisha","Mayurbhanj","Total Food Grains","Summer","2294.00","2690.00","2496.00"
"Odisha","Mayurbhanj","Total Food Grains","Total","2017.00","2088.00","2734.00"
"Odisha","Nabarangpur","Rice","Kharif","1129.00","2771.00","2582.00"
"Odisha","Nabarangpur","Rice","Rabi","1223.00","3252.00","2988.00"
"Odisha","Nabarangpur","Rice","Summer","1831.00","2678.00","2269.00"
"Odisha","Nabarangpur","Rice","Total","1217.00","3176.00","2930.00"
"Odisha","Nabarangpur","Wheat","Summer","3267.00","1550.00","2700.00"
"Odisha","Nabarangpur","Wheat","Total","3267.00","1550.00","2700.00"
"Odisha","Nabarangpur","Maize","Kharif","2966.00","3602.00","3375.00"
"Odisha","Nabarangpur","Maize","Summer","2739.00","3974.00","2810.00"
"Odisha","Nabarangpur","Maize","Total","2953.00","3630.00","3353.00"
"Odisha","Nabarangpur","Jowar","Kharif","","600.00",""
"Odisha","Nabarangpur","Jowar","Total","","600.00",""
"Odisha","Nabarangpur","Ragi","Kharif","368.00","396.00","227.00"
"Odisha","Nabarangpur","Ragi","Rabi","330.00","286.00","266.00"
"Odisha","Nabarangpur","Ragi","Summer","272.00","321.00","9.00"
"Odisha","Nabarangpur","Ragi","Total","340.00","313.00","228.00"
"Odisha","Nabarangpur","Small Millets","Kharif","","448.00",""
"Odisha","Nabarangpur","Small Millets","Total","","448.00",""
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Kharif","368.00","435.00","227.00"
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Rabi","330.00","286.00","266.00"
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Summer","272.00","321.00","9.00"
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Total","340.00","345.00","228.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Kharif","2913.00","3540.00","3279.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Rabi","330.00","286.00","266.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Summer","2661.00","3941.00","2684.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Total","2797.00","3482.00","3221.00"
"Odisha","Nabarangpur","Cereals","Kharif","2410.00","3285.00","3078.00"
"Odisha","Nabarangpur","Cereals","Rabi","1213.00","3224.00","2975.00"
"Odisha","Nabarangpur","Cereals","Summer","2458.00","3297.00","2594.00"
"Odisha","Nabarangpur","Cereals","Total","1540.00","3246.00","3006.00"
"Odisha","Nabarangpur","Tur","Kharif","","904.00",""
"Odisha","Nabarangpur","Tur","Total","","904.00",""
"Odisha","Nabarangpur","Gram","Rabi","","752.00",""
"Odisha","Nabarangpur","Gram","Total","","752.00",""
"Odisha","Nabarangpur","Urad","Rabi","486.00","562.00","688.00"
"Odisha","Nabarangpur","Urad","Summer","800.00","267.00",""
"Odisha","Nabarangpur","Urad","Total","486.00","562.00","688.00"
"Odisha","Nabarangpur","Moong","Summer","632.00","747.00","736.00"
"Odisha","Nabarangpur","Moong","Total","632.00","747.00","736.00"
"Odisha","Nabarangpur","Lentil","Rabi","","556.00",""
"Odisha","Nabarangpur","Lentil","Total","","556.00",""
"Odisha","Nabarangpur","Other Pulses","Rabi","499.00","645.00","574.00"
"Odisha","Nabarangpur","Other Pulses","Total","499.00","645.00","574.00"
"Odisha","Nabarangpur","Total Pulses","Total","493.00","670.00","642.00"
"Odisha","Nabarangpur","Total Food Grains","Kharif","2410.00","3226.00","3078.00"
"Odisha","Nabarangpur","Total Food Grains","Rabi","1166.00","2975.00","2859.00"
"Odisha","Nabarangpur","Total Food Grains","Summer","2373.00","3185.00","2527.00"
"Odisha","Nabarangpur","Total Food Grains","Total","1489.00","3055.00","2928.00"
"Odisha","Nayagarh","Rice","Kharif","","","1000.00"
"Odisha","Nayagarh","Rice","Rabi","2396.00","2601.00","2361.00"
"Odisha","Nayagarh","Rice","Summer","","2000.00","1000.00"
"Odisha","Nayagarh","Rice","Total","2396.00","2601.00","2360.00"
"Odisha","Nayagarh","Wheat","Summer","","","1400.00"
"Odisha","Nayagarh","Wheat","Total","","","1400.00"
"Odisha","Nayagarh","Maize","Kharif","2142.00","3220.00","2448.00"
"Odisha","Nayagarh","Maize","Rabi","","","3600.00"
"Odisha","Nayagarh","Maize","Summer","2008.00","2500.00","2581.00"
"Odisha","Nayagarh","Maize","Total","2121.00","3210.00","2526.00"
"Odisha","Nayagarh","Jowar","Kharif","","600.00",""
"Odisha","Nayagarh","Jowar","Total","","600.00",""
"Odisha","Nayagarh","Small Millets","Kharif","","500.00",""
"Odisha","Nayagarh","Small Millets","Total","","500.00",""
"Odisha","Nayagarh","Shree Anna /Nutri Cereals","Kharif","","533.00",""
"Odisha","Nayagarh","Shree Anna /Nutri Cereals","Total","","533.00",""
"Odisha","Nayagarh","Nutri/Coarse Cereals","Kharif","2142.00","1047.00","2448.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Rabi","","","3600.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Summer","2008.00","2500.00","2581.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Total","2121.00","1051.00","2526.00"
"Odisha","Nayagarh","Cereals","Kharif","2142.00","1047.00","2332.00"
"Odisha","Nayagarh","Cereals","Rabi","2396.00","2601.00","2361.00"
"Odisha","Nayagarh","Cereals","Summer","2008.00","2045.00","2085.00"
"Odisha","Nayagarh","Cereals","Total","2395.00","2595.00","2360.00"
"Odisha","Nayagarh","Tur","Kharif","","890.00",""
"Odisha","Nayagarh","Tur","Total","","890.00",""
"Odisha","Nayagarh","Gram","Rabi","","804.00",""
"Odisha","Nayagarh","Gram","Total","","804.00",""
"Odisha","Nayagarh","Urad","Rabi","256.00","331.00","341.00"
"Odisha","Nayagarh","Urad","Summer","","","530.00"
"Odisha","Nayagarh","Urad","Total","256.00","331.00","362.00"
"Odisha","Nayagarh","Moong","Rabi","298.00","348.00","369.00"
"Odisha","Nayagarh","Moong","Summer","","","362.00"
"Odisha","Nayagarh","Moong","Total","298.00","348.00","369.00"
"Odisha","Nayagarh","Other Pulses","Kharif","","720.00",""
"Odisha","Nayagarh","Other Pulses","Rabi","316.00","727.00","349.00"
"Odisha","Nayagarh","Other Pulses","Total","316.00","726.00","349.00"
"Odisha","Nayagarh","Total Pulses","Total","295.00","444.00","367.00"
"Odisha","Nayagarh","Total Food Grains","Kharif","2142.00","900.00","2332.00"
"Odisha","Nayagarh","Total Food Grains","Rabi","2053.00","2280.00","2075.00"
"Odisha","Nayagarh","Total Food Grains","Summer","2008.00","2045.00","636.00"
"Odisha","Nayagarh","Total Food Grains","Total","2053.00","2258.00","2065.00"
"Odisha","Nuapada","Rice","Kharif","1299.00","1875.00","1923.00"
"Odisha","Nuapada","Rice","Rabi","1575.00","2283.00","2790.00"
"Odisha","Nuapada","Rice","Summer","2699.00","3230.00","3121.00"
"Odisha","Nuapada","Rice","Total","1514.00","2224.00","2505.00"
"Odisha","Nuapada","Wheat","Summer","","2400.00",""
"Odisha","Nuapada","Wheat","Total","","2400.00",""
"Odisha","Nuapada","Maize","Kharif","2093.00","2136.00","2339.00"
"Odisha","Nuapada","Maize","Summer","","1846.00",""
"Odisha","Nuapada","Maize","Total","2093.00","2131.00","2339.00"
"Odisha","Nuapada","Jowar","Kharif","","652.00",""
"Odisha","Nuapada","Jowar","Total","","652.00",""
"Odisha","Nuapada","Bajra","Kharif","","545.00",""
"Odisha","Nuapada","Bajra","Total","","545.00",""
"Odisha","Nuapada","Ragi","Kharif","449.00","520.00","913.00"
"Odisha","Nuapada","Ragi","Summer","","","21300.00"
"Odisha","Nuapada","Ragi","Total","449.00","520.00","951.00"
"Odisha","Nuapada","Small Millets","Kharif","","515.00",""
"Odisha","Nuapada","Small Millets","Total","","515.00",""
"Odisha","Nuapada","Shree Anna /Nutri Cereals","Kharif","449.00","523.00","913.00"
"Odisha","Nuapada","Shree Anna /Nutri Cereals","Summer","","","21300.00"
"Odisha","Nuapada","Shree Anna /Nutri Cereals","Total","449.00","523.00","951.00"
"Odisha","Nuapada","Nutri/Coarse Cereals","Kharif","1526.00","889.00","2188.00"
"Odisha","Nuapada","Nutri/Coarse Cereals","Summer","","1846.00","21300.00"
"Odisha","Nuapada","Nutri/Coarse Cereals","Total","1526.00","893.00","2191.00"
"Odisha","Nuapada","Cereals","Kharif","1303.00","1712.00","1957.00"
"Odisha","Nuapada","Cereals","Rabi","1575.00","2283.00","2790.00"
"Odisha","Nuapada","Cereals","Summer","2699.00","3226.00","3123.00"
"Odisha","Nuapada","Cereals","Total","1514.00","2135.00","2489.00"
"Odisha","Nuapada","Tur","Kharif","","1101.00",""
"Odisha","Nuapada","Tur","Total","","1101.00",""
"Odisha","Nuapada","Gram","Rabi","","788.00",""
"Odisha","Nuapada","Gram","Total","","788.00",""
"Odisha","Nuapada","Urad","Kharif","198.00","240.00","200.00"
"Odisha","Nuapada","Urad","Rabi","440.00","",""
"Odisha","Nuapada","Urad","Total","201.00","240.00","200.00"
"Odisha","Nuapada","Moong","Kharif","152.00","182.00","138.00"
"Odisha","Nuapada","Moong","Rabi","325.00","183.00",""
"Odisha","Nuapada","Moong","Summer","300.00","267.00","293.00"
"Odisha","Nuapada","Moong","Total","266.00","227.00","212.00"
"Odisha","Nuapada","Lentil","Rabi","","542.00",""
"Odisha","Nuapada","Lentil","Total","","542.00",""
"Odisha","Nuapada","Other Pulses","Rabi","221.00","485.00","266.00"
"Odisha","Nuapada","Other Pulses","Total","221.00","485.00","266.00"
"Odisha","Nuapada","Total Pulses","Total","229.00","569.00","208.00"
"Odisha","Nuapada","Total Food Grains","Kharif","1114.00","1472.00","1595.00"
"Odisha","Nuapada","Total Food Grains","Rabi","1533.00","2146.00","2751.00"
"Odisha","Nuapada","Total Food Grains","Summer","1658.00","2649.00","2568.00"
"Odisha","Nuapada","Total Food Grains","Total","1377.00","1897.00","2236.00"
"Odisha","Puri","Rice","Rabi","2100.00","2266.00","2136.00"
"Odisha","Puri","Rice","Summer","2844.00","3085.00","3337.00"
"Odisha","Puri","Rice","Total","2293.00","2460.00","2472.00"
"Odisha","Puri","Ragi","Summer","","","167.00"
"Odisha","Puri","Ragi","Total","","","167.00"
"Odisha","Puri","Shree Anna /Nutri Cereals","Summer","","","167.00"
"Odisha","Puri","Shree Anna /Nutri Cereals","Total","","","167.00"
"Odisha","Puri","Nutri/Coarse Cereals","Summer","","","167.00"
"Odisha","Puri","Nutri/Coarse Cereals","Total","","","167.00"
"Odisha","Puri","Cereals","Rabi","2100.00","2266.00","2136.00"
"Odisha","Puri","Cereals","Summer","2844.00","3085.00","3337.00"
"Odisha","Puri","Cereals","Total","2293.00","2460.00","2472.00"
"Odisha","Puri","Gram","Rabi","","1000.00",""
"Odisha","Puri","Gram","Total","","1000.00",""
"Odisha","Puri","Urad","Rabi","413.00","381.00","361.00"
"Odisha","Puri","Urad","Summer","753.00","483.00","360.00"
"Odisha","Puri","Urad","Total","648.00","456.00","360.00"
"Odisha","Puri","Moong","Summer","310.00","503.00","363.00"
"Odisha","Puri","Moong","Total","310.00","503.00","363.00"
"Odisha","Puri","Other Pulses","Rabi","429.00","483.00","408.00"
"Odisha","Puri","Other Pulses","Summer","","625.00",""
"Odisha","Puri","Other Pulses","Total","429.00","487.00","408.00"
"Odisha","Puri","Total Pulses","Total","338.00","497.00","364.00"
"Odisha","Puri","Total Food Grains","Rabi","2083.00","2222.00","2069.00"
"Odisha","Puri","Total Food Grains","Summer","1737.00","1706.00","2005.00"
"Odisha","Puri","Total Food Grains","Total","1951.00","2019.00","2043.00"
"Odisha","Rayagada","Rice","Kharif","1945.00","2273.00","1956.00"
"Odisha","Rayagada","Rice","Rabi","2531.00","3305.00","2889.00"
"Odisha","Rayagada","Rice","Summer","3023.00","3553.00","2947.00"
"Odisha","Rayagada","Rice","Total","2551.00","3291.00","2875.00"
"Odisha","Rayagada","Maize","Kharif","1285.00","1897.00","1843.00"
"Odisha","Rayagada","Maize","Rabi","1258.00","1548.00","1988.00"
"Odisha","Rayagada","Maize","Summer","1414.00","1489.00","1655.00"
"Odisha","Rayagada","Maize","Total","1286.00","1893.00","1841.00"
"Odisha","Rayagada","Jowar","Kharif","","667.00",""
"Odisha","Rayagada","Jowar","Total","","667.00",""
"Odisha","Rayagada","Bajra","Kharif","","560.00",""
"Odisha","Rayagada","Bajra","Total","","560.00",""
"Odisha","Rayagada","Ragi","Kharif","659.00","785.00","891.00"
"Odisha","Rayagada","Ragi","Rabi","648.00","779.00","813.00"
"Odisha","Rayagada","Ragi","Summer","902.00","926.00","900.00"
"Odisha","Rayagada","Ragi","Total","653.00","785.00","830.00"
"Odisha","Rayagada","Small Millets","Kharif","","519.00",""
"Odisha","Rayagada","Small Millets","Total","","519.00",""
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Kharif","659.00","593.00","891.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Rabi","648.00","779.00","813.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Summer","902.00","926.00","900.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Total","653.00","660.00","830.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Kharif","989.00","920.00","1551.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Rabi","650.00","783.00","818.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Summer","966.00","956.00","1259.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Total","807.00","882.00","1163.00"
"Odisha","Rayagada","Cereals","Kharif","1172.00","1094.00","1638.00"
"Odisha","Rayagada","Cereals","Rabi","2365.00","3112.00","2739.00"
"Odisha","Rayagada","Cereals","Summer","2986.00","3426.00","2894.00"
"Odisha","Rayagada","Cereals","Total","2301.00","2778.00","2666.00"
"Odisha","Rayagada","Tur","Kharif","","1197.00",""
"Odisha","Rayagada","Tur","Total","","1197.00",""
"Odisha","Rayagada","Gram","Rabi","","786.00",""
"Odisha","Rayagada","Gram","Total","","786.00",""
"Odisha","Rayagada","Urad","Kharif","","","350.00"
"Odisha","Rayagada","Urad","Rabi","294.00","301.00","266.00"
"Odisha","Rayagada","Urad","Summer","317.00","300.00",""
"Odisha","Rayagada","Urad","Total","294.00","301.00","266.00"
"Odisha","Rayagada","Moong","Rabi","405.00","434.00","407.00"
"Odisha","Rayagada","Moong","Summer","320.00","275.00",""
"Odisha","Rayagada","Moong","Total","404.00","417.00","407.00"
"Odisha","Rayagada","Other Pulses","Kharif","","765.00",""
"Odisha","Rayagada","Other Pulses","Rabi","366.00","606.00","340.00"
"Odisha","Rayagada","Other Pulses","Total","366.00","618.00","340.00"
"Odisha","Rayagada","Total Pulses","Total","324.00","990.00","301.00"
"Odisha","Rayagada","Total Food Grains","Kharif","1172.00","1147.00","1637.00"
"Odisha","Rayagada","Total Food Grains","Rabi","2186.00","2834.00","2598.00"
"Odisha","Rayagada","Total Food Grains","Summer","2977.00","3413.00","2894.00"
"Odisha","Rayagada","Total Food Grains","Total","2149.00","2344.00","2545.00"
"Odisha","Sambalpur","Rice","Kharif","448.00","1750.00","2438.00"
"Odisha","Sambalpur","Rice","Rabi","1016.00","2894.00","3002.00"
"Odisha","Sambalpur","Rice","Summer","4483.00","3511.00","4569.00"
"Odisha","Sambalpur","Rice","Total","1079.00","2616.00","3034.00"
"Odisha","Sambalpur","Wheat","Summer","633.00","820.00","2255.00"
"Odisha","Sambalpur","Wheat","Total","633.00","820.00","2255.00"
"Odisha","Sambalpur","Maize","Kharif","1590.00","1819.00","1777.00"
"Odisha","Sambalpur","Maize","Total","1590.00","1819.00","1777.00"
"Odisha","Sambalpur","Jowar","Kharif","","1000.00",""
"Odisha","Sambalpur","Jowar","Total","","1000.00",""
"Odisha","Sambalpur","Ragi","Kharif","75.00","600.00","550.00"
"Odisha","Sambalpur","Ragi","Total","75.00","600.00","550.00"
"Odisha","Sambalpur","Shree Anna /Nutri Cereals","Kharif","75.00","933.00","550.00"
"Odisha","Sambalpur","Shree Anna /Nutri Cereals","Total","75.00","933.00","550.00"
"Odisha","Sambalpur","Nutri/Coarse Cereals","Kharif","1518.00","1724.00","1760.00"
"Odisha","Sambalpur","Nutri/Coarse Cereals","Total","1518.00","1724.00","1760.00"
"Odisha","Sambalpur","Cereals","Kharif","449.00","1750.00","2436.00"
"Odisha","Sambalpur","Cereals","Rabi","1016.00","2894.00","3002.00"
"Odisha","Sambalpur","Cereals","Summer","4482.00","3510.00","4567.00"
"Odisha","Sambalpur","Cereals","Total","1080.00","2615.00","3032.00"
"Odisha","Sambalpur","Tur","Kharif","","1143.00",""
"Odisha","Sambalpur","Tur","Total","","1143.00",""
"Odisha","Sambalpur","Gram","Rabi","","789.00",""
"Odisha","Sambalpur","Gram","Total","","789.00",""
"Odisha","Sambalpur","Urad","Kharif","1086.00","478.00","466.00"
"Odisha","Sambalpur","Urad","Rabi","767.00","597.00","652.00"
"Odisha","Sambalpur","Urad","Summer","789.00","288.00","652.00"
"Odisha","Sambalpur","Urad","Total","894.00","482.00","566.00"
"Odisha","Sambalpur","Moong","Kharif","","497.00","520.00"
"Odisha","Sambalpur","Moong","Rabi","686.00","539.00","630.00"
"Odisha","Sambalpur","Moong","Summer","644.00","685.00","662.00"
"Odisha","Sambalpur","Moong","Total","653.00","613.00","653.00"
"Odisha","Sambalpur","Other Pulses","Kharif","","734.00",""
"Odisha","Sambalpur","Other Pulses","Rabi","585.00","668.00","542.00"
"Odisha","Sambalpur","Other Pulses","Total","585.00","692.00","542.00"
"Odisha","Sambalpur","Total Pulses","Total","639.00","819.00","586.00"
"Odisha","Sambalpur","Total Food Grains","Kharif","450.00","1666.00","2429.00"
"Odisha","Sambalpur","Total Food Grains","Rabi","1013.00","2803.00","2974.00"
"Odisha","Sambalpur","Total Food Grains","Summer","4372.00","3338.00","4431.00"
"Odisha","Sambalpur","Total Food Grains","Total","1077.00","2501.00","3003.00"
"Odisha","Sonepur","Rice","Kharif","1812.00","2618.00","2554.00"
"Odisha","Sonepur","Rice","Rabi","2704.00","3186.00","3518.00"
"Odisha","Sonepur","Rice","Summer","4341.00","4101.00","4287.00"
"Odisha","Sonepur","Rice","Total","3021.00","3353.00","3572.00"
"Odisha","Sonepur","Maize","Rabi","","2388.00",""
"Odisha","Sonepur","Maize","Summer","","2500.00",""
"Odisha","Sonepur","Maize","Total","","2394.00",""
"Odisha","Sonepur","Nutri/Coarse Cereals","Rabi","","2388.00",""
"Odisha","Sonepur","Nutri/Coarse Cereals","Summer","","2500.00",""
"Odisha","Sonepur","Nutri/Coarse Cereals","Total","","2394.00",""
"Odisha","Sonepur","Cereals","Kharif","1812.00","2618.00","2554.00"
"Odisha","Sonepur","Cereals","Rabi","2704.00","3186.00","3518.00"
"Odisha","Sonepur","Cereals","Summer","4341.00","4101.00","4287.00"
"Odisha","Sonepur","Cereals","Total","3021.00","3353.00","3572.00"
"Odisha","Sonepur","Tur","Kharif","","817.00",""
"Odisha","Sonepur","Tur","Total","","817.00",""
"Odisha","Sonepur","Gram","Rabi","","756.00",""
"Odisha","Sonepur","Gram","Total","","756.00",""
"Odisha","Sonepur","Urad","Rabi","280.00","341.00","289.00"
"Odisha","Sonepur","Urad","Summer","721.00","","554.00"
"Odisha","Sonepur","Urad","Total","607.00","341.00","445.00"
"Odisha","Sonepur","Moong","Rabi","537.00","369.00","237.00"
"Odisha","Sonepur","Moong","Summer","653.00","375.00","431.00"
"Odisha","Sonepur","Moong","Total","610.00","372.00","359.00"
"Odisha","Sonepur","Other Pulses","Kharif","","720.00",""
"Odisha","Sonepur","Other Pulses","Rabi","541.00","704.00","219.00"
"Odisha","Sonepur","Other Pulses","Total","541.00","710.00","219.00"
"Odisha","Sonepur","Total Pulses","Total","591.00","735.00","322.00"
"Odisha","Sonepur","Total Food Grains","Kharif","1812.00","2045.00","2554.00"
"Odisha","Sonepur","Total Food Grains","Rabi","2690.00","3094.00","3504.00"
"Odisha","Sonepur","Total Food Grains","Summer","4289.00","4048.00","4252.00"
"Odisha","Sonepur","Total Food Grains","Total","3002.00","3161.00","3557.00"
"Odisha","Sundargarh","Rice","Kharif","998.00","1494.00","2076.00"
"Odisha","Sundargarh","Rice","Rabi","1339.00","1906.00","2443.00"
"Odisha","Sundargarh","Rice","Summer","2208.00","1385.00","2375.00"
"Odisha","Sundargarh","Rice","Total","1182.00","1736.00","2314.00"
"Odisha","Sundargarh","Wheat","Summer","2160.00","1363.00","1909.00"
"Odisha","Sundargarh","Wheat","Total","2160.00","1363.00","1909.00"
"Odisha","Sundargarh","Maize","Kharif","2018.00","2214.00","2595.00"
"Odisha","Sundargarh","Maize","Rabi","3033.00","3200.00",""
"Odisha","Sundargarh","Maize","Summer","2550.00","2900.00","2400.00"
"Odisha","Sundargarh","Maize","Total","2040.00","2251.00","2591.00"
"Odisha","Sundargarh","Jowar","Kharif","","638.00",""
"Odisha","Sundargarh","Jowar","Total","","638.00",""
"Odisha","Sundargarh","Bajra","Kharif","","1000.00",""
"Odisha","Sundargarh","Bajra","Total","","1000.00",""
"Odisha","Sundargarh","Ragi","Kharif","560.00","663.00","650.00"
"Odisha","Sundargarh","Ragi","Rabi","589.00","","480.00"
"Odisha","Sundargarh","Ragi","Summer","","200.00",""
"Odisha","Sundargarh","Ragi","Total","574.00","640.00","593.00"
"Odisha","Sundargarh","Small Millets","Kharif","","514.00",""
"Odisha","Sundargarh","Small Millets","Total","","514.00",""
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Kharif","560.00","562.00","650.00"
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Rabi","589.00","","480.00"
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Summer","","200.00",""
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Total","574.00","562.00","593.00"
