"State","District","Crop","Season","Yield-2021-22","Yield-2022-23","Yield-2023-24"
"Odisha","Ganjam","Urad","Rabi","232.00","230.00",""
"Odisha","Ganjam","Urad","Summer","197.00","266.00",""
"Odisha","Ganjam","Urad","Total","231.00","230.00","244.00"
"Odisha","Ganjam","Moong","Kharif","","207.00","256.00"
"Odisha","Ganjam","Moong","Rabi","230.00","242.00",""
"Odisha","Ganjam","Moong","Summer","208.00","265.00",""
"Odisha","Ganjam","Moong","Total","228.00","242.00","256.00"
"Odisha","Ganjam","Other Pulses","Kharif","","","271.00"
"Odisha","Ganjam","Other Pulses","Rabi","242.00","251.00",""
"Odisha","Ganjam","Other Pulses","Summer","107.00","",""
"Odisha","Ganjam","Other Pulses","Total","240.00","251.00","271.00"
"Odisha","Ganjam","Total Pulses","Total","229.00","240.00","254.00"
"Odisha","Ganjam","Total Food Grains","Kharif","1302.00","1272.00","1472.00"
"Odisha","Ganjam","Total Food Grains","Rabi","1793.00","2502.00",""
"Odisha","Ganjam","Total Food Grains","Summer","370.00","930.00","1026.00"
"Odisha","Ganjam","Total Food Grains","Total","1766.00","2489.00","1472.00"
"Odisha","Jagatsinghapur","Rice","Kharif","1681.00","1087.00","2082.00"
"Odisha","Jagatsinghapur","Rice","Rabi","1691.00","2849.00",""
"Odisha","Jagatsinghapur","Rice","Summer","2532.00","3422.00",""
"Odisha","Jagatsinghapur","Rice","Total","1699.00","2849.00","2053.00"
"Odisha","Jagatsinghapur","Maize","Kharif","","","1860.00"
"Odisha","Jagatsinghapur","Maize","Total","","","1860.00"
"Odisha","Jagatsinghapur","Ragi","Kharif","","","561.00"
"Odisha","Jagatsinghapur","Ragi","Total","","","561.00"
"Odisha","Jagatsinghapur","Shree Anna /Nutri Cereals","Kharif","","","561.00"
"Odisha","Jagatsinghapur","Shree Anna /Nutri Cereals","Total","","","561.00"
"Odisha","Jagatsinghapur","Nutri/Coarse Cereals","Kharif","","","1402.00"
"Odisha","Jagatsinghapur","Nutri/Coarse Cereals","Total","","","1402.00"
"Odisha","Jagatsinghapur","Cereals","Kharif","1681.00","1087.00","2081.00"
"Odisha","Jagatsinghapur","Cereals","Rabi","1691.00","2849.00",""
"Odisha","Jagatsinghapur","Cereals","Summer","2532.00","3422.00",""
"Odisha","Jagatsinghapur","Cereals","Total","1699.00","2849.00","2053.00"
"Odisha","Jagatsinghapur","Urad","Kharif","","","434.00"
"Odisha","Jagatsinghapur","Urad","Rabi","299.00","380.00",""
"Odisha","Jagatsinghapur","Urad","Summer","214.00","314.00","444.00"
"Odisha","Jagatsinghapur","Urad","Total","244.00","335.00","441.00"
"Odisha","Jagatsinghapur","Moong","Summer","244.00","347.00","437.00"
"Odisha","Jagatsinghapur","Moong","Total","244.00","347.00","437.00"
"Odisha","Jagatsinghapur","Other Pulses","Kharif","","","444.00"
"Odisha","Jagatsinghapur","Other Pulses","Rabi","314.00","375.00",""
"Odisha","Jagatsinghapur","Other Pulses","Summer","183.00","400.00",""
"Odisha","Jagatsinghapur","Other Pulses","Total","308.00","375.00","444.00"
"Odisha","Jagatsinghapur","Total Pulses","Total","244.00","347.00","437.00"
"Odisha","Jagatsinghapur","Total Food Grains","Kharif","1681.00","1087.00","2066.00"
"Odisha","Jagatsinghapur","Total Food Grains","Rabi","1680.00","2822.00",""
"Odisha","Jagatsinghapur","Total Food Grains","Summer","304.00","399.00","425.00"
"Odisha","Jagatsinghapur","Total Food Grains","Total","1327.00","2036.00","1527.00"
"Odisha","Jajapur","Rice","Kharif","897.00","1462.00","1597.00"
"Odisha","Jajapur","Rice","Rabi","1745.00","2481.00",""
"Odisha","Jajapur","Rice","Summer","3110.00","2494.00",""
"Odisha","Jajapur","Rice","Total","1681.00","2375.00","1549.00"
"Odisha","Jajapur","Wheat","Summer","","800.00",""
"Odisha","Jajapur","Wheat","Total","","800.00",""
"Odisha","Jajapur","Maize","Kharif","1683.00","4444.00","2033.00"
"Odisha","Jajapur","Maize","Summer","1947.00","2000.00","1778.00"
"Odisha","Jajapur","Maize","Total","1878.00","4058.00","1863.00"
"Odisha","Jajapur","Ragi","Kharif","","","910.00"
"Odisha","Jajapur","Ragi","Total","","","910.00"
"Odisha","Jajapur","Shree Anna /Nutri Cereals","Kharif","","","910.00"
"Odisha","Jajapur","Shree Anna /Nutri Cereals","Total","","","910.00"
"Odisha","Jajapur","Nutri/Coarse Cereals","Kharif","1683.00","4444.00","1026.00"
"Odisha","Jajapur","Nutri/Coarse Cereals","Summer","1947.00","2000.00","1778.00"
"Odisha","Jajapur","Nutri/Coarse Cereals","Total","1878.00","4058.00","1155.00"
"Odisha","Jajapur","Cereals","Kharif","898.00","1466.00","1597.00"
"Odisha","Jajapur","Cereals","Rabi","1745.00","2481.00",""
"Odisha","Jajapur","Cereals","Summer","3091.00","2489.00","5.00"
"Odisha","Jajapur","Cereals","Total","1681.00","2375.00","1549.00"
"Odisha","Jajapur","Urad","Kharif","","","327.00"
"Odisha","Jajapur","Urad","Rabi","191.00","212.00",""
"Odisha","Jajapur","Urad","Summer","33.00","100.00","223.00"
"Odisha","Jajapur","Urad","Total","191.00","212.00","327.00"
"Odisha","Jajapur","Moong","Kharif","","","300.00"
"Odisha","Jajapur","Moong","Rabi","276.00","",""
"Odisha","Jajapur","Moong","Summer","195.00","241.00","337.00"
"Odisha","Jajapur","Moong","Total","198.00","241.00","337.00"
"Odisha","Jajapur","Other Pulses","Kharif","","","259.00"
"Odisha","Jajapur","Other Pulses","Rabi","179.00","207.00",""
"Odisha","Jajapur","Other Pulses","Total","179.00","207.00","259.00"
"Odisha","Jajapur","Total Pulses","Total","191.00","225.00","325.00"
"Odisha","Jajapur","Total Food Grains","Kharif","898.00","1466.00","1511.00"
"Odisha","Jajapur","Total Food Grains","Rabi","1615.00","2364.00",""
"Odisha","Jajapur","Total Food Grains","Summer","1961.00","568.00","229.00"
"Odisha","Jajapur","Total Food Grains","Total","1550.00","2201.00","1406.00"
"Odisha","Jharsuguda","Rice","Kharif","356.00","817.00","2125.00"
"Odisha","Jharsuguda","Rice","Rabi","768.00","2123.00",""
"Odisha","Jharsuguda","Rice","Summer","4493.00","4546.00",""
"Odisha","Jharsuguda","Rice","Total","656.00","1576.00","2020.00"
"Odisha","Jharsuguda","Wheat","Summer","2671.00","",""
"Odisha","Jharsuguda","Wheat","Total","2671.00","",""
"Odisha","Jharsuguda","Maize","Kharif","2913.00","3176.00","3972.00"
"Odisha","Jharsuguda","Maize","Rabi","3900.00","",""
"Odisha","Jharsuguda","Maize","Summer","4583.00","4000.00","2273.00"
"Odisha","Jharsuguda","Maize","Total","2968.00","3186.00","3917.00"
"Odisha","Jharsuguda","Ragi","Kharif","517.00","708.00","673.00"
"Odisha","Jharsuguda","Ragi","Rabi","","586.00",""
"Odisha","Jharsuguda","Ragi","Total","517.00","688.00","673.00"
"Odisha","Jharsuguda","Shree Anna /Nutri Cereals","Kharif","517.00","708.00","673.00"
"Odisha","Jharsuguda","Shree Anna /Nutri Cereals","Rabi","","586.00",""
"Odisha","Jharsuguda","Shree Anna /Nutri Cereals","Total","517.00","688.00","673.00"
"Odisha","Jharsuguda","Nutri/Coarse Cereals","Kharif","2880.00","1801.00","1206.00"
"Odisha","Jharsuguda","Nutri/Coarse Cereals","Rabi","3900.00","586.00",""
"Odisha","Jharsuguda","Nutri/Coarse Cereals","Summer","4583.00","4000.00","2273.00"
"Odisha","Jharsuguda","Nutri/Coarse Cereals","Total","2935.00","1687.00","1212.00"
"Odisha","Jharsuguda","Cereals","Kharif","401.00","826.00","2111.00"
"Odisha","Jharsuguda","Cereals","Rabi","768.00","2121.00",""
"Odisha","Jharsuguda","Cereals","Summer","4484.00","4546.00","4.00"
"Odisha","Jharsuguda","Cereals","Total","678.00","1576.00","2008.00"
"Odisha","Jharsuguda","Urad","Kharif","195.00","","322.00"
"Odisha","Jharsuguda","Urad","Rabi","272.00","806.00",""
"Odisha","Jharsuguda","Urad","Summer","375.00","300.00","271.00"
"Odisha","Jharsuguda","Urad","Total","257.00","776.00","300.00"
"Odisha","Jharsuguda","Moong","Kharif","186.00","",""
"Odisha","Jharsuguda","Moong","Rabi","500.00","371.00",""
"Odisha","Jharsuguda","Moong","Summer","502.00","578.00","359.00"
"Odisha","Jharsuguda","Moong","Total","493.00","573.00","359.00"
"Odisha","Jharsuguda","Other Pulses","Kharif","","","314.00"
"Odisha","Jharsuguda","Other Pulses","Rabi","334.00","324.00",""
"Odisha","Jharsuguda","Other Pulses","Total","334.00","324.00","314.00"
"Odisha","Jharsuguda","Total Pulses","Total","441.00","537.00","345.00"
"Odisha","Jharsuguda","Total Food Grains","Kharif","400.00","826.00","2096.00"
"Odisha","Jharsuguda","Total Food Grains","Rabi","762.00","2110.00",""
"Odisha","Jharsuguda","Total Food Grains","Summer","3016.00","3101.00","119.00"
"Odisha","Jharsuguda","Total Food Grains","Total","672.00","1560.00","1957.00"
"Odisha","Kalahandi","Rice","Kharif","1316.00","1699.00","2119.00"
"Odisha","Kalahandi","Rice","Rabi","2322.00","3062.00",""
"Odisha","Kalahandi","Rice","Summer","3464.00","3733.00",""
"Odisha","Kalahandi","Rice","Total","2327.00","3046.00","1615.00"
"Odisha","Kalahandi","Wheat","Summer","133.00","",""
"Odisha","Kalahandi","Wheat","Total","133.00","",""
"Odisha","Kalahandi","Maize","Kharif","1809.00","2457.00","2546.00"
"Odisha","Kalahandi","Maize","Summer","1619.00","","2489.00"
"Odisha","Kalahandi","Maize","Total","1808.00","2457.00","2546.00"
"Odisha","Kalahandi","Ragi","Kharif","345.00","558.00","503.00"
"Odisha","Kalahandi","Ragi","Rabi","734.00","458.00",""
"Odisha","Kalahandi","Ragi","Total","717.00","474.00","503.00"
"Odisha","Kalahandi","Shree Anna /Nutri Cereals","Kharif","345.00","558.00","503.00"
"Odisha","Kalahandi","Shree Anna /Nutri Cereals","Rabi","734.00","458.00",""
"Odisha","Kalahandi","Shree Anna /Nutri Cereals","Total","717.00","474.00","503.00"
"Odisha","Kalahandi","Nutri/Coarse Cereals","Kharif","1781.00","2316.00","1523.00"
"Odisha","Kalahandi","Nutri/Coarse Cereals","Rabi","734.00","458.00",""
"Odisha","Kalahandi","Nutri/Coarse Cereals","Summer","1619.00","","2489.00"
"Odisha","Kalahandi","Nutri/Coarse Cereals","Total","1484.00","1803.00","1525.00"
"Odisha","Kalahandi","Cereals","Kharif","1370.00","1752.00","2106.00"
"Odisha","Kalahandi","Cereals","Rabi","2309.00","3048.00",""
"Odisha","Kalahandi","Cereals","Summer","3462.00","3733.00","0.00"
"Odisha","Kalahandi","Cereals","Total","2308.00","3029.00","1614.00"
"Odisha","Kalahandi","Urad","Kharif","","","589.00"
"Odisha","Kalahandi","Urad","Rabi","392.00","558.00",""
"Odisha","Kalahandi","Urad","Summer","340.00","640.00","454.00"
"Odisha","Kalahandi","Urad","Total","392.00","559.00","589.00"
"Odisha","Kalahandi","Moong","Kharif","","","517.00"
"Odisha","Kalahandi","Moong","Rabi","560.00","483.00",""
"Odisha","Kalahandi","Moong","Summer","740.00","798.00","607.00"
"Odisha","Kalahandi","Moong","Total","654.00","649.00","577.00"
"Odisha","Kalahandi","Other Pulses","Kharif","","","617.00"
"Odisha","Kalahandi","Other Pulses","Rabi","410.00","473.00",""
"Odisha","Kalahandi","Other Pulses","Total","410.00","473.00","617.00"
"Odisha","Kalahandi","Total Pulses","Total","577.00","601.00","586.00"
"Odisha","Kalahandi","Total Food Grains","Kharif","1370.00","1752.00","2016.00"
"Odisha","Kalahandi","Total Food Grains","Rabi","2131.00","2846.00",""
"Odisha","Kalahandi","Total Food Grains","Summer","2643.00","3319.00","73.00"
"Odisha","Kalahandi","Total Food Grains","Total","2111.00","2827.00","1538.00"
"Odisha","Kandhamal","Rice","Kharif","1123.00","1563.00","1386.00"
"Odisha","Kandhamal","Rice","Rabi","1787.00","2308.00",""
"Odisha","Kandhamal","Rice","Summer","2604.00","2571.00",""
"Odisha","Kandhamal","Rice","Total","1770.00","2290.00","1363.00"
"Odisha","Kandhamal","Maize","Kharif","1856.00","1426.00","1666.00"
"Odisha","Kandhamal","Maize","Rabi","2000.00","1550.00",""
"Odisha","Kandhamal","Maize","Summer","1475.00","1833.00","2188.00"
"Odisha","Kandhamal","Maize","Total","1855.00","1429.00","1689.00"
"Odisha","Kandhamal","Ragi","Kharif","","","709.00"
"Odisha","Kandhamal","Ragi","Rabi","355.00","668.00",""
"Odisha","Kandhamal","Ragi","Summer","","433.00",""
"Odisha","Kandhamal","Ragi","Total","355.00","666.00","709.00"
"Odisha","Kandhamal","Shree Anna /Nutri Cereals","Kharif","","","709.00"
"Odisha","Kandhamal","Shree Anna /Nutri Cereals","Rabi","355.00","668.00",""
"Odisha","Kandhamal","Shree Anna /Nutri Cereals","Summer","","433.00",""
"Odisha","Kandhamal","Shree Anna /Nutri Cereals","Total","355.00","666.00","709.00"
"Odisha","Kandhamal","Nutri/Coarse Cereals","Kharif","1856.00","1426.00","1289.00"
"Odisha","Kandhamal","Nutri/Coarse Cereals","Rabi","376.00","684.00",""
"Odisha","Kandhamal","Nutri/Coarse Cereals","Summer","1475.00","1133.00","2188.00"
"Odisha","Kandhamal","Nutri/Coarse Cereals","Total","1682.00","1195.00","1313.00"
"Odisha","Kandhamal","Cereals","Kharif","1530.00","1499.00","1383.00"
"Odisha","Kandhamal","Cereals","Rabi","1777.00","2291.00",""
"Odisha","Kandhamal","Cereals","Summer","2593.00","2531.00","116.00"
"Odisha","Kandhamal","Cereals","Total","1765.00","2254.00","1361.00"
"Odisha","Kandhamal","Urad","Kharif","","400.00","535.00"
"Odisha","Kandhamal","Urad","Rabi","381.00","504.00",""
"Odisha","Kandhamal","Urad","Summer","","","373.00"
"Odisha","Kandhamal","Urad","Total","381.00","504.00","535.00"
"Odisha","Kandhamal","Moong","Kharif","300.00","","350.00"
"Odisha","Kandhamal","Moong","Rabi","388.00","400.00",""
"Odisha","Kandhamal","Moong","Total","387.00","400.00","350.00"
"Odisha","Kandhamal","Other Pulses","Kharif","","","560.00"
"Odisha","Kandhamal","Other Pulses","Rabi","423.00","462.00",""
"Odisha","Kandhamal","Other Pulses","Total","423.00","462.00","560.00"
"Odisha","Kandhamal","Total Pulses","Total","401.00","481.00","537.00"
"Odisha","Kandhamal","Total Food Grains","Kharif","1530.00","1498.00","1343.00"
"Odisha","Kandhamal","Total Food Grains","Rabi","1713.00","2228.00",""
"Odisha","Kandhamal","Total Food Grains","Summer","2593.00","2531.00","118.00"
"Odisha","Kandhamal","Total Food Grains","Total","1708.00","2196.00","1322.00"
"Odisha","Kendrapara","Rice","Kharif","1879.00","2211.00","1719.00"
"Odisha","Kendrapara","Rice","Rabi","1597.00","2271.00",""
"Odisha","Kendrapara","Rice","Summer","2411.00","3939.00",""
"Odisha","Kendrapara","Rice","Total","1607.00","2278.00","1708.00"
"Odisha","Kendrapara","Maize","Summer","","2200.00","2275.00"
"Odisha","Kendrapara","Maize","Total","","2200.00","2275.00"
"Odisha","Kendrapara","Ragi","Kharif","","300.00","614.00"
"Odisha","Kendrapara","Ragi","Total","","300.00","614.00"
"Odisha","Kendrapara","Shree Anna /Nutri Cereals","Kharif","","300.00","614.00"
"Odisha","Kendrapara","Shree Anna /Nutri Cereals","Total","","300.00","614.00"
"Odisha","Kendrapara","Nutri/Coarse Cereals","Kharif","","300.00","614.00"
"Odisha","Kendrapara","Nutri/Coarse Cereals","Summer","","2200.00","2275.00"
"Odisha","Kendrapara","Nutri/Coarse Cereals","Total","","1820.00","1160.00"
"Odisha","Kendrapara","Cereals","Kharif","1879.00","2207.00","1719.00"
"Odisha","Kendrapara","Cereals","Rabi","1597.00","2271.00",""
"Odisha","Kendrapara","Cereals","Summer","2411.00","3925.00","8.00"
"Odisha","Kendrapara","Cereals","Total","1607.00","2278.00","1708.00"
"Odisha","Kendrapara","Urad","Kharif","","","473.00"
"Odisha","Kendrapara","Urad","Rabi","380.00","363.00",""
"Odisha","Kendrapara","Urad","Summer","345.00","359.00","400.00"
"Odisha","Kendrapara","Urad","Total","376.00","362.00","456.00"
"Odisha","Kendrapara","Moong","Summer","368.00","434.00","415.00"
"Odisha","Kendrapara","Moong","Total","368.00","434.00","415.00"
"Odisha","Kendrapara","Other Pulses","Kharif","","","463.00"
"Odisha","Kendrapara","Other Pulses","Rabi","358.00","380.00",""
"Odisha","Kendrapara","Other Pulses","Summer","400.00","",""
"Odisha","Kendrapara","Other Pulses","Total","361.00","380.00","463.00"
"Odisha","Kendrapara","Total Pulses","Total","370.00","422.00","426.00"
"Odisha","Kendrapara","Total Food Grains","Kharif","1879.00","2207.00","1657.00"
"Odisha","Kendrapara","Total Food Grains","Rabi","1520.00","2221.00",""
"Odisha","Kendrapara","Total Food Grains","Summer","477.00","502.00","400.00"
"Odisha","Kendrapara","Total Food Grains","Total","1357.00","1944.00","1452.00"
"Odisha","Kendujhar","Rice","Kharif","2656.00","3549.00","2297.00"
"Odisha","Kendujhar","Rice","Rabi","3071.00","3487.00",""
"Odisha","Kendujhar","Rice","Summer","3846.00","2899.00",""
"Odisha","Kendujhar","Rice","Total","3022.00","3489.00","2286.00"
"Odisha","Kendujhar","Maize","Kharif","2619.00","2740.00","3233.00"
"Odisha","Kendujhar","Maize","Rabi","","2220.00",""
"Odisha","Kendujhar","Maize","Summer","2950.00","","3887.00"
"Odisha","Kendujhar","Maize","Total","2621.00","2738.00","3237.00"
"Odisha","Kendujhar","Ragi","Kharif","189.00","300.00","968.00"
"Odisha","Kendujhar","Ragi","Rabi","697.00","726.00",""
"Odisha","Kendujhar","Ragi","Summer","","541.00",""
"Odisha","Kendujhar","Ragi","Total","436.00","712.00","968.00"
"Odisha","Kendujhar","Shree Anna /Nutri Cereals","Kharif","189.00","300.00","968.00"
"Odisha","Kendujhar","Shree Anna /Nutri Cereals","Rabi","697.00","726.00",""
"Odisha","Kendujhar","Shree Anna /Nutri Cereals","Summer","","541.00",""
"Odisha","Kendujhar","Shree Anna /Nutri Cereals","Total","436.00","712.00","968.00"
"Odisha","Kendujhar","Nutri/Coarse Cereals","Kharif","2578.00","2738.00","2516.00"
"Odisha","Kendujhar","Nutri/Coarse Cereals","Rabi","697.00","745.00",""
"Odisha","Kendujhar","Nutri/Coarse Cereals","Summer","2950.00","541.00","3887.00"
"Odisha","Kendujhar","Nutri/Coarse Cereals","Total","2551.00","2262.00","2521.00"
"Odisha","Kendujhar","Cereals","Kharif","2644.00","3493.00","2303.00"
"Odisha","Kendujhar","Cereals","Rabi","3069.00","3480.00",""
"Odisha","Kendujhar","Cereals","Summer","3835.00","2850.00","73.00"
"Odisha","Kendujhar","Cereals","Total","3011.00","3477.00","2292.00"
"Odisha","Kendujhar","Urad","Kharif","341.00","389.00","495.00"
"Odisha","Kendujhar","Urad","Rabi","314.00","383.00",""
"Odisha","Kendujhar","Urad","Summer","475.00","547.00","513.00"
"Odisha","Kendujhar","Urad","Total","345.00","397.00","496.00"
"Odisha","Kendujhar","Moong","Kharif","315.00","500.00","572.00"
"Odisha","Kendujhar","Moong","Rabi","328.00","529.00",""
"Odisha","Kendujhar","Moong","Summer","492.00","595.00","549.00"
"Odisha","Kendujhar","Moong","Total","390.00","553.00","567.00"
"Odisha","Kendujhar","Other Pulses","Kharif","","","402.00"
"Odisha","Kendujhar","Other Pulses","Rabi","404.00","411.00",""
"Odisha","Kendujhar","Other Pulses","Summer","316.00","254.00",""
"Odisha","Kendujhar","Other Pulses","Total","403.00","405.00","402.00"
"Odisha","Kendujhar","Total Pulses","Total","380.00","427.00","474.00"
"Odisha","Kendujhar","Total Food Grains","Kharif","2508.00","3294.00","2263.00"
"Odisha","Kendujhar","Total Food Grains","Rabi","3009.00","3449.00",""
"Odisha","Kendujhar","Total Food Grains","Summer","3289.00","2381.00","213.00"
"Odisha","Kendujhar","Total Food Grains","Total","2931.00","3421.00","2249.00"
"Odisha","Khordha","Rice","Kharif","1936.00","2000.00","1682.00"
"Odisha","Khordha","Rice","Rabi","2224.00","2953.00",""
"Odisha","Khordha","Rice","Summer","3425.00","3591.00",""
"Odisha","Khordha","Rice","Total","2237.00","2967.00","1589.00"
"Odisha","Khordha","Maize","Kharif","3205.00","850.00","1457.00"
"Odisha","Khordha","Maize","Summer","2543.00","1850.00","4501.00"
"Odisha","Khordha","Maize","Total","3039.00","1100.00","1838.00"
"Odisha","Khordha","Ragi","Kharif","","","408.00"
"Odisha","Khordha","Ragi","Rabi","650.00","",""
"Odisha","Khordha","Ragi","Summer","500.00","",""
"Odisha","Khordha","Ragi","Total","575.00","","408.00"
"Odisha","Khordha","Shree Anna /Nutri Cereals","Kharif","","","408.00"
"Odisha","Khordha","Shree Anna /Nutri Cereals","Rabi","650.00","",""
"Odisha","Khordha","Shree Anna /Nutri Cereals","Summer","500.00","",""
"Odisha","Khordha","Shree Anna /Nutri Cereals","Total","575.00","","408.00"
"Odisha","Khordha","Nutri/Coarse Cereals","Kharif","3205.00","850.00","609.00"
"Odisha","Khordha","Nutri/Coarse Cereals","Rabi","650.00","",""
"Odisha","Khordha","Nutri/Coarse Cereals","Summer","2089.00","1850.00","4501.00"
"Odisha","Khordha","Nutri/Coarse Cereals","Total","2731.00","1100.00","712.00"
"Odisha","Khordha","Cereals","Kharif","2769.00","1569.00","1681.00"
"Odisha","Khordha","Cereals","Rabi","2224.00","2953.00",""
"Odisha","Khordha","Cereals","Summer","3413.00","3590.00","1.00"
"Odisha","Khordha","Cereals","Total","2238.00","2967.00","1588.00"
"Odisha","Khordha","Urad","Kharif","","","409.00"
"Odisha","Khordha","Urad","Rabi","277.00","277.00",""
"Odisha","Khordha","Urad","Summer","352.00","453.00","480.00"
"Odisha","Khordha","Urad","Total","343.00","446.00","465.00"
"Odisha","Khordha","Moong","Kharif","","","400.00"
"Odisha","Khordha","Moong","Rabi","225.00","735.00",""
"Odisha","Khordha","Moong","Summer","384.00","361.00","453.00"
"Odisha","Khordha","Moong","Total","384.00","398.00","453.00"
"Odisha","Khordha","Other Pulses","Kharif","","","514.00"
"Odisha","Khordha","Other Pulses","Rabi","457.00","422.00",""
"Odisha","Khordha","Other Pulses","Summer","265.00","203.00",""
"Odisha","Khordha","Other Pulses","Total","421.00","318.00","514.00"
"Odisha","Khordha","Total Pulses","Total","380.00","403.00","455.00"
"Odisha","Khordha","Total Food Grains","Kharif","2769.00","1569.00","1674.00"
"Odisha","Khordha","Total Food Grains","Rabi","2218.00","2926.00",""
"Odisha","Khordha","Total Food Grains","Summer","595.00","908.00","325.00"
"Odisha","Khordha","Total Food Grains","Total","1999.00","2682.00","1447.00"
"Odisha","Koraput","Rice","Kharif","2001.00","2361.00","2272.00"
"Odisha","Koraput","Rice","Rabi","3019.00","3322.00",""
"Odisha","Koraput","Rice","Summer","3036.00","3135.00",""
"Odisha","Koraput","Rice","Total","2893.00","3170.00","1782.00"
"Odisha","Koraput","Maize","Kharif","2289.00","2353.00","2490.00"
"Odisha","Koraput","Maize","Summer","2076.00","2026.00","2218.00"
"Odisha","Koraput","Maize","Total","2274.00","2293.00","2433.00"
"Odisha","Koraput","Ragi","Kharif","887.00","871.00","1065.00"
"Odisha","Koraput","Ragi","Rabi","859.00","1028.00",""
"Odisha","Koraput","Ragi","Summer","","787.00",""
"Odisha","Koraput","Ragi","Total","865.00","1002.00","1065.00"
"Odisha","Koraput","Shree Anna /Nutri Cereals","Kharif","887.00","871.00","1065.00"
"Odisha","Koraput","Shree Anna /Nutri Cereals","Rabi","859.00","1028.00",""
"Odisha","Koraput","Shree Anna /Nutri Cereals","Summer","","787.00",""
"Odisha","Koraput","Shree Anna /Nutri Cereals","Total","865.00","1002.00","1065.00"
"Odisha","Koraput","Nutri/Coarse Cereals","Kharif","1677.00","1655.00","1184.00"
"Odisha","Koraput","Nutri/Coarse Cereals","Rabi","859.00","1028.00",""
"Odisha","Koraput","Nutri/Coarse Cereals","Summer","2076.00","1845.00","2218.00"
"Odisha","Koraput","Nutri/Coarse Cereals","Total","1179.00","1231.00","1206.00"
"Odisha","Koraput","Cereals","Kharif","1855.00","2159.00","2027.00"
"Odisha","Koraput","Cereals","Rabi","2563.00","2979.00",""
"Odisha","Koraput","Cereals","Summer","3017.00","3097.00","51.00"
"Odisha","Koraput","Cereals","Total","2514.00","2886.00","1673.00"
"Odisha","Koraput","Urad","Kharif","","","385.00"
"Odisha","Koraput","Urad","Rabi","355.00","307.00",""
"Odisha","Koraput","Urad","Summer","388.00","","242.00"
"Odisha","Koraput","Urad","Total","355.00","307.00","382.00"
"Odisha","Koraput","Moong","Kharif","","","370.00"
"Odisha","Koraput","Moong","Rabi","340.00","288.00",""
"Odisha","Koraput","Moong","Summer","330.00","293.00","338.00"
"Odisha","Koraput","Moong","Total","333.00","290.00","366.00"
"Odisha","Koraput","Other Pulses","Kharif","","","397.00"
"Odisha","Koraput","Other Pulses","Rabi","382.00","337.00",""
"Odisha","Koraput","Other Pulses","Total","382.00","337.00","397.00"
"Odisha","Koraput","Total Pulses","Total","366.00","321.00","387.00"
"Odisha","Koraput","Total Food Grains","Kharif","1855.00","2159.00","1954.00"
"Odisha","Koraput","Total Food Grains","Rabi","2436.00","2891.00",""
"Odisha","Koraput","Total Food Grains","Summer","2957.00","3083.00","52.00"
"Odisha","Koraput","Total Food Grains","Total","2425.00","2826.00","1625.00"
"Odisha","Malkangiri","Rice","Kharif","1399.00","1714.00","1658.00"
"Odisha","Malkangiri","Rice","Rabi","2590.00","2828.00",""
"Odisha","Malkangiri","Rice","Summer","2293.00","2519.00",""
"Odisha","Malkangiri","Rice","Total","2466.00","2708.00","1641.00"
"Odisha","Malkangiri","Maize","Kharif","1573.00","1673.00","1894.00"
"Odisha","Malkangiri","Maize","Rabi","3980.00","",""
"Odisha","Malkangiri","Maize","Summer","2000.00","2350.00","1028.00"
"Odisha","Malkangiri","Maize","Total","1591.00","1681.00","1876.00"
"Odisha","Malkangiri","Ragi","Kharif","661.00","832.00","1223.00"
"Odisha","Malkangiri","Ragi","Rabi","855.00","1171.00",""
"Odisha","Malkangiri","Ragi","Total","838.00","1150.00","1223.00"
"Odisha","Malkangiri","Shree Anna /Nutri Cereals","Kharif","661.00","832.00","1223.00"
"Odisha","Malkangiri","Shree Anna /Nutri Cereals","Rabi","855.00","1171.00",""
"Odisha","Malkangiri","Shree Anna /Nutri Cereals","Total","838.00","1150.00","1223.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Kharif","1247.00","1391.00","1390.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Rabi","858.00","1171.00",""
"Odisha","Malkangiri","Nutri/Coarse Cereals","Summer","2000.00","2350.00","1028.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Total","940.00","1209.00","1388.00"
"Odisha","Malkangiri","Cereals","Kharif","1385.00","1692.00","1651.00"
"Odisha","Malkangiri","Cereals","Rabi","2517.00","2758.00",""
"Odisha","Malkangiri","Cereals","Summer","2292.00","2514.00","14.00"
"Odisha","Malkangiri","Cereals","Total","2394.00","2640.00","1634.00"
"Odisha","Malkangiri","Urad","Kharif","","","346.00"
"Odisha","Malkangiri","Urad","Rabi","297.00","569.00",""
"Odisha","Malkangiri","Urad","Summer","371.00","",""
"Odisha","Malkangiri","Urad","Total","297.00","569.00","346.00"
"Odisha","Malkangiri","Moong","Kharif","","","394.00"
"Odisha","Malkangiri","Moong","Rabi","333.00","452.00",""
"Odisha","Malkangiri","Moong","Summer","249.00","",""
"Odisha","Malkangiri","Moong","Total","320.00","452.00","394.00"
"Odisha","Malkangiri","Other Pulses","Kharif","","","323.00"
"Odisha","Malkangiri","Other Pulses","Rabi","297.00","569.00",""
"Odisha","Malkangiri","Other Pulses","Total","297.00","569.00","323.00"
